GX,GY,GZ,AX,AY,AZ,IDX


x: -027.914473 , y: -006.546137 , z: +008.583634, ax: 3470 , ay: 32 , az: -2862, index: 18
x: -027.701557 , y: -007.096702 , z: +008.436855, ax: 3022 , ay: 538 , az: -2924, index: 18
x: -027.263084 , y: -007.797160 , z: +008.215176, ax: 2726 , ay: -4 , az: -3380, index: 18
x: -026.870321 , y: -008.587328 , z: +008.023145, ax: 1762 , ay: -472 , az: -3946, index: 18
x: -026.586962 , y: -009.667023 , z: +007.967573, ax: 770 , ay: -524 , az: -3828, index: 18
x: -026.430321 , y: -011.207908 , z: +008.179908, ax: 236 , ay: -754 , az: -3888, index: 18
x: -026.491389 , y: -013.268977 , z: +008.439450, ax: -1848 , ay: -938 , az: -4262, index: 18
x: -026.685679 , y: -014.967573 , z: +008.662595, ax: -3812 , ay: -724 , az: -4756, index: 18
x: -026.954382 , y: -016.081466 , z: +008.973435, ax: -5028 , ay: -660 , az: -4614, index: 18
x: -027.360489 , y: -016.741008 , z: +009.429618, ax: -5846 , ay: -728 , az: -4156, index: 18
x: -027.815450 , y: -016.753832 , z: +009.888244, ax: -5938 , ay: -1232 , az: -3742, index: 18
x: -028.414992 , y: -016.326137 , z: +010.569221, ax: -6648 , ay: -1326 , az: -2818, index: 18
x: -029.149832 , y: -015.279023 , z: +011.397679, ax: -5338 , ay: -856 , az: -1304, index: 18
x: -029.773954 , y: -013.581313 , z: +011.544244, ax: -1174 , ay: -1092 , az: 1670, index: 18
x: -030.181130 , y: -011.410779 , z: +010.635634, ax: 3312 , ay: -1344 , az: 4372, index: 18
x: -030.557924 , y: -009.633069 , z: +009.698229, ax: 5158 , ay: -424 , az: 6254, index: 18
x: -030.882198 , y: -008.947878 , z: +009.317771, ax: 7594 , ay: 316 , az: 7950, index: 18
x: -030.684947 , y: -009.379511 , z: +009.214504, ax: 7786 , ay: 994 , az: 7922, index: 18
x: -030.076947 , y: -010.683695 , z: +009.093252, ax: 3726 , ay: 536 , az: 4758, index: 18
x: -029.328244 , y: -012.259267 , z: +008.986992, ax: -498 , ay: 258 , az: 1758, index: 18
x: -028.790443 , y: -013.316885 , z: +008.824550, ax: -2196 , ay: -132 , az: -590, index: 18
x: -028.249893 , y: -013.951695 , z: +008.636031, ax: -2070 , ay: -180 , az: -1270, index: 18
x: -027.678290 , y: -014.428031 , z: +008.300763, ax: -1072 , ay: -482 , az: -2302, index: 18
x: -027.101802 , y: -014.745588 , z: +007.812824, ax: -2268 , ay: -710 , az: -3254, index: 18
x: -026.688977 , y: -014.725435 , z: +007.444580, ax: -2254 , ay: -830 , az: -3602, index: 18
x: -026.453008 , y: -014.749160 , z: +007.252855, ax: -1498 , ay: -560 , az: -3458, index: 18
x: -026.282015 , y: -014.938473 , z: +007.329802, ax: -1380 , ay: 6 , az: -3634, index: 18
x: -026.005985 , y: -015.021527 , z: +007.295603, ax: -1514 , ay: 206 , az: -3446, index: 18
x: -025.545527 , y: -014.631908 , z: +006.734382, ax: -1166 , ay: 10 , az: -3340, index: 18
x: -025.082565 , y: -013.979237 , z: +005.932611, ax: -1206 , ay: -372 , az: -3738, index: 18
x: -024.710656 , y: -013.357893 , z: +005.418992, ax: -1526 , ay: -214 , az: -3988, index: 18
x: -024.443176 , y: -012.931634 , z: +005.365863, ax: -776 , ay: -332 , az: -3686, index: 18
x: -024.244092 , y: -012.652550 , z: +005.302962, ax: 488 , ay: -756 , az: -3620, index: 18
x: -024.098137 , y: -012.369802 , z: +005.127695, ax: -188 , ay: -698 , az: -3606, index: 18
x: -024.052947 , y: -012.050412 , z: +005.159450, ax: -694 , ay: -554 , az: -3438, index: 18
x: -024.032794 , y: -011.855603 , z: +005.552122, ax: -430 , ay: -378 , az: -3706, index: 18
x: -023.988824 , y: -011.738351 , z: +005.875786, ax: 232 , ay: -530 , az: -3474, index: 18
x: -023.985160 , y: -011.403084 , z: +005.697466, ax: 404 , ay: -782 , az: -3530, index: 18
x: -023.945466 , y: -010.849802 , z: +005.305405, ax: -392 , ay: -172 , az: -2682, index: 18
x: -023.904550 , y: -010.489496 , z: +005.343267, ax: -248 , ay: -106 , az: -2716, index: 18
x: -023.884397 , y: -010.436366 , z: +005.758534, ax: 8 , ay: -356 , az: -2564, index: 18
x: -023.898901 , y: -010.360366 , z: +006.027145, ax: 696 , ay: -748 , az: -2498, index: 18
x: -023.969740 , y: -010.097771 , z: +005.839664, ax: 772 , ay: -896 , az: -2420, index: 18
x: -024.043634 , y: -009.711206 , z: +005.436000, ax: 150 , ay: -648 , az: -2312, index: 18
x: -024.178229 , y: -009.438534 , z: +005.342015, ax: -666 , ay: -122 , az: -2200, index: 18
x: -024.364489 , y: -009.321893 , z: +005.551481, ax: -24 , ay: -326 , az: -2002, index: 18
x: -024.584366 , y: -009.332336 , z: +005.754534, ax: 188 , ay: -372 , az: -2152, index: 18
x: -025.110779 , y: -009.619359 , z: +005.676977, ax: 3112 , ay: -192 , az: -1942, index: 18
x: -025.441771 , y: -009.660885 , z: +005.277588, ax: 448 , ay: -228 , az: -2098, index: 18
x: -025.659908 , y: -009.737466 , z: +005.294412, ax: -248 , ay: -264 , az: -2542, index: 18
x: -026.074565 , y: -010.080672 , z: +006.085863, ax: 816 , ay: -472 , az: -3252, index: 18
x: -026.563115 , y: -010.838534 , z: +007.343267, ax: 2920 , ay: -156 , az: -3322, index: 18
x: -026.844031 , y: -011.967084 , z: +008.336855, ax: 4314 , ay: 548 , az: -2990, index: 18
x: -026.648000 , y: -013.197618 , z: +008.747847, ax: 3948 , ay: 1344 , az: -3190, index: 18
x: -025.956702 , y: -014.505099 , z: +008.884031, ax: 2618 , ay: 858 , az: -3510, index: 18
x: -025.226870 , y: -015.447847 , z: +008.928702, ax: 520 , ay: -652 , az: -4786, index: 18
x: -024.827481 , y: -016.142198 , z: +008.762595, ax: -28 , ay: -1868 , az: -5512, index: 18
x: -024.735878 , y: -016.853038 , z: +008.349160, ax: -420 , ay: -1676 , az: -4984, index: 18
x: -024.828214 , y: -018.284885 , z: +007.897099, ax: -2082 , ay: -1016 , az: -4594, index: 18
x: -024.944855 , y: -020.228702 , z: +007.821374, ax: -4742 , ay: -668 , az: -4920, index: 18
x: -025.211603 , y: -021.836885 , z: +008.098382, ax: -7556 , ay: -778 , az: -5576, index: 18
x: -025.656794 , y: -022.332153 , z: +008.627847, ax: -8406 , ay: -920 , az: -5792, index: 18
x: -026.269924 , y: -021.807573 , z: +008.784794, ax: -7086 , ay: -1568 , az: -5032, index: 18
x: -027.011817 , y: -020.275695 , z: +008.358382, ax: -7682 , ay: -1214 , az: -3968, index: 18
x: -027.794107 , y: -018.192641 , z: +008.296702, ax: -7906 , ay: -658 , az: -2744, index: 18
x: -028.740550 , y: -016.075328 , z: +009.155298, ax: -4526 , ay: 242 , az: 720, index: 18
x: -029.206412 , y: -014.005344 , z: +009.730809, ax: 1240 , ay: 86 , az: 4018, index: 18
x: -029.300977 , y: -011.788580 , z: +009.226656, ax: 7784 , ay: -1490 , az: 6362, index: 18
x: -029.348000 , y: -009.969344 , z: +007.389710, ax: 10618 , ay: -1588 , az: 7562, index: 18
x: -029.182504 , y: -009.384916 , z: +006.137802, ax: 8556 , ay: 754 , az: 7550, index: 18
x: -028.826473 , y: -010.644153 , z: +006.579939, ax: 4556 , ay: 1520 , az: 5222, index: 18
x: -028.461893 , y: -012.626443 , z: +007.873985, ax: 902 , ay: 670 , az: 1390, index: 18
x: -028.154412 , y: -013.656214 , z: +008.328244, ax: 652 , ay: 420 , az: 368, index: 18
x: -027.639817 , y: -014.153985 , z: +007.719664, ax: 1656 , ay: 658 , az: 146, index: 18
x: -026.716794 , y: -014.857710 , z: +006.783298, ax: -186 , ay: 456 , az: -398, index: 18
x: -025.655420 , y: -015.360916 , z: +005.830626, ax: -1832 , ay: -840 , az: -2898, index: 18
x: -025.039237 , y: -015.567328 , z: +005.208947, ax: -1838 , ay: -1120 , az: -3890, index: 18
x: -024.777863 , y: -016.196947 , z: +005.400702, ax: -1622 , ay: -136 , az: -2738, index: 18
x: -024.398901 , y: -017.268427 , z: +006.127206, ax: -1422 , ay: 122 , az: -2738, index: 18
x: -023.854779 , y: -018.100794 , z: +006.472855, ax: -1720 , ay: -508 , az: -3324, index: 18
x: -023.330198 , y: -018.439725 , z: +006.080794, ax: -2176 , ay: -1268 , az: -4106, index: 18
x: -022.997405 , y: -018.260824 , z: +005.436366, ax: -3134 , ay: -1000 , az: -4664, index: 18
x: -022.872824 , y: -018.018992 , z: +005.335603, ax: -3194 , ay: -544 , az: -4786, index: 18
x: -022.919634 , y: -017.850351 , z: +005.756885, ax: -2292 , ay: -552 , az: -5122, index: 18
x: -023.003298 , y: -017.530351 , z: +005.944366, ax: -722 , ay: -726 , az: -4426, index: 18
x: -023.060092 , y: -016.953252 , z: +005.570626, ax: -78 , ay: -708 , az: -4582, index: 18
x: -023.106504 , y: -016.398748 , z: +005.176733, ax: -792 , ay: -368 , az: -4366, index: 18
x: -023.199328 , y: -015.973710 , z: +005.231695, ax: -568 , ay: -144 , az: -4560, index: 18
x: -023.315969 , y: -015.692183 , z: +005.464977, ax: 60 , ay: -626 , az: -4334, index: 18
x: -023.470290 , y: -015.312763 , z: +005.612916, ax: -412 , ay: -394 , az: -4180, index: 18
x: -023.651664 , y: -015.028794 , z: +005.889557, ax: -276 , ay: -26 , az: -3556, index: 18
x: -023.698076 , y: -014.893221 , z: +006.230931, ax: -234 , ay: 160 , az: -3106, index: 18
x: -023.702962 , y: -014.694748 , z: +006.529557, ax: -192 , ay: -518 , az: -3242, index: 18
x: -023.788458 , y: -014.430931 , z: +006.708489, ax: -48 , ay: -678 , az: -3098, index: 18
x: -023.935634 , y: -014.175053 , z: +006.917954, ax: -436 , ay: -454 , az: -2614, index: 18
x: -024.113954 , y: -013.912458 , z: +007.202534, ax: -24 , ay: -336 , az: -2170, index: 18
x: -024.222656 , y: -013.748183 , z: +007.504214, ax: 362 , ay: -166 , az: -2248, index: 18
x: -024.234840 , y: -013.429099 , z: +007.650412, ax: 168 , ay: 178 , az: -2126, index: 18
x: -023.995450 , y: -013.031542 , z: +007.525832, ax: 1420 , ay: 112 , az: -1062, index: 18
x: -023.480031 , y: -012.553985 , z: +006.492550, ax: 816 , ay: -744 , az: -3100, index: 18


x: -021.914901 , y: -012.164305 , z: -000.417282, ax: 686 , ay: 124 , az: -2466, index: 18
x: -021.988794 , y: -012.331023 , z: -000.243847, ax: 382 , ay: 568 , az: -2290, index: 18
x: -022.027878 , y: -012.506290 , z: -000.059420, ax: 514 , ay: 444 , az: -2376, index: 18
x: -022.095756 , y: -012.377496 , z: +000.027603, ax: 530 , ay: -838 , az: -2962, index: 18
x: -022.249038 , y: -012.198565 , z: -000.052397, ax: 448 , ay: 588 , az: -2488, index: 18
x: -022.357740 , y: -012.237649 , z: -000.019420, ax: 304 , ay: 1074 , az: -2192, index: 18
x: -022.460947 , y: -012.746962 , z: +000.237679, ax: -46 , ay: 954 , az: -2848, index: 18
x: -022.525069 , y: -013.173221 , z: +000.294473, ax: -216 , ay: 1232 , az: -2850, index: 18
x: -022.396824 , y: -013.453527 , z: +000.189435, ax: -38 , ay: 1120 , az: -3678, index: 18
x: -022.286595 , y: -013.899084 , z: +000.225985, ax: -860 , ay: 892 , az: -3888, index: 18
x: -022.258504 , y: -014.447481 , z: +000.584458, ax: -1478 , ay: 642 , az: -4484, index: 18
x: -022.207206 , y: -014.670992 , z: +000.867206, ax: -1594 , ay: 350 , az: -4436, index: 18
x: -022.125374 , y: -014.740000 , z: +000.903847, ax: -2176 , ay: -500 , az: -4834, index: 18
x: -022.137557 , y: -014.777191 , z: +000.907053, ax: -4650 , ay: -754 , az: -5620, index: 18
x: -022.519847 , y: -014.603145 , z: +001.445069, ax: -7232 , ay: -944 , az: -6194, index: 18
x: -023.195878 , y: -013.923450 , z: +002.449038, ax: -8276 , ay: -1140 , az: -5838, index: 18
x: -024.042290 , y: -012.422992 , z: +003.550656, ax: -7970 , ay: -948 , az: -4408, index: 18
x: -024.723817 , y: -010.028489 , z: +004.202260, ax: -3660 , ay: -34 , az: -38, index: 18
x: -024.822748 , y: -007.613832 , z: +004.341496, ax: -370 , ay: -456 , az: 2612, index: 18
x: -025.074534 , y: -005.661618 , z: +004.668122, ax: -670 , ay: -1548 , az: 2894, index: 18
x: -025.931939 , y: -003.304977 , z: +005.000336, ax: 5178 , ay: -796 , az: 7116, index: 18
x: -026.789985 , y: -001.888244 , z: +005.280550, ax: 11878 , ay: -364 , az: 10972, index: 18
x: -026.994534 , y: -002.312092 , z: +005.379939, ax: 12718 , ay: -2 , az: 10612, index: 18
x: -026.829191 , y: -003.460794 , z: +004.991817, ax: 6468 , ay: 598 , az: 5360, index: 18
x: -026.501405 , y: -004.228916 , z: +004.183084, ax: 1446 , ay: 1316 , az: 1654, index: 18
x: -026.298656 , y: -004.956244 , z: +003.647511, ax: 424 , ay: 1926 , az: -428, index: 18
x: -025.943603 , y: -005.863023 , z: +003.434595, ax: 710 , ay: 1750 , az: -372, index: 18
x: -025.425527 , y: -006.745435 , z: +003.072000, ax: 280 , ay: 1022 , az: -1592, index: 18
x: -024.687206 , y: -007.452000 , z: +002.588336, ax: -1682 , ay: 906 , az: -2674, index: 18
x: -024.038046 , y: -007.988794 , z: +002.228031, ax: -1880 , ay: 154 , az: -3948, index: 18
x: -023.546443 , y: -008.500550 , z: +001.973374, ax: -1308 , ay: -82 , az: -3642, index: 18
x: -023.118870 , y: -008.926962 , z: +001.755237, ax: -1592 , ay: 94 , az: -3424, index: 18
x: -022.695053 , y: -009.245130 , z: +001.620885, ax: -2198 , ay: 214 , az: -3520, index: 18
x: -022.255359 , y: -009.512000 , z: +001.559206, ax: -1810 , ay: 18 , az: -3470, index: 18
x: -021.869557 , y: -009.753924 , z: +001.496550, ax: -1526 , ay: -430 , az: -3548, index: 18
x: -021.577038 , y: -009.830870 , z: +001.435481, ax: -1520 , ay: -388 , az: -3738, index: 18
x: -021.422534 , y: -009.794840 , z: +001.509374, ax: -1500 , ay: -230 , az: -3488, index: 18
x: -021.407267 , y: -009.733771 , z: +001.640061, ax: -1010 , ay: -190 , az: -3238, index: 18
x: -021.420092 , y: -009.713008 , z: +001.741435, ax: -324 , ay: -176 , az: -2942, index: 18
x: -021.478718 , y: -009.624458 , z: +001.839145, ax: -842 , ay: -86 , az: -3008, index: 18
x: -021.573374 , y: -009.401557 , z: +002.005252, ax: -472 , ay: 246 , az: -2570, index: 18
x: -021.652855 , y: -009.331359 , z: +002.036000, ax: 974 , ay: -50 , az: -2192, index: 18
x: -021.754382 , y: -009.567481 , z: +002.002931, ax: 488 , ay: -126 , az: -2350, index: 18
x: -021.832550 , y: -009.651145 , z: +002.006595, ax: -360 , ay: 94 , az: -2330, index: 18
x: -021.905649 , y: -009.613435 , z: +002.091298, ax: -208 , ay: 710 , az: -2052, index: 18
x: -021.812214 , y: -009.877863 , z: +002.016794, ax: 432 , ay: 606 , az: -1412, index: 18
x: -021.646870 , y: -009.842473 , z: +001.655939, ax: -1000 , ay: 302 , az: -2890, index: 18
x: -021.587634 , y: -009.455298 , z: +001.313344, ax: -1726 , ay: 374 , az: -2670, index: 18
x: -021.600458 , y: -009.228733 , z: +001.316397, ax: -656 , ay: 278 , az: -1902, index: 18
x: -021.733313 , y: -009.176519 , z: +001.225313, ax: 734 , ay: -276 , az: -1978, index: 18
x: -021.845679 , y: -009.099573 , z: +000.873557, ax: 706 , ay: 394 , az: -1732, index: 18
x: -021.946626 , y: -009.181954 , z: +000.647298, ax: 1030 , ay: 736 , az: -1826, index: 18
x: -022.080061 , y: -009.521924 , z: +000.631053, ax: 1412 , ay: 554 , az: -2016, index: 18
x: -022.345099 , y: -010.102687 , z: +000.805710, ax: 1178 , ay: 798 , az: -2762, index: 18
x: -022.508763 , y: -010.692611 , z: +001.132427, ax: 1078 , ay: 1870 , az: -2584, index: 18
x: -022.302962 , y: -011.099328 , z: +001.628916, ax: 312 , ay: 1708 , az: -3356, index: 18
x: -021.992733 , y: -011.501771 , z: +001.602656, ax: 1034 , ay: 784 , az: -3600, index: 18
x: -021.724122 , y: -011.936885 , z: +001.425130, ax: -138 , ay: -28 , az: -4200, index: 18
x: -021.502443 , y: -012.425435 , z: +001.473985, ax: -1584 , ay: 4 , az: -4310, index: 18
x: -021.420611 , y: -012.961008 , z: +001.848336, ax: -2850 , ay: -466 , az: -4726, index: 18
x: -021.518931 , y: -013.440397 , z: +002.393069, ax: -4268 , ay: -680 , az: -5076, index: 18
x: -021.736336 , y: -013.552763 , z: +003.019634, ax: -5752 , ay: -492 , az: -5216, index: 18
x: -022.090931 , y: -013.035298 , z: +003.686504, ax: -6156 , ay: -470 , az: -5064, index: 18
x: -022.505588 , y: -012.018504 , z: +004.245893, ax: -6254 , ay: -506 , az: -4624, index: 18
x: -023.000855 , y: -010.515603 , z: +004.835817, ax: -6426 , ay: -418 , az: -3646, index: 18
x: -023.717099 , y: -008.501527 , z: +005.603359, ax: -5804 , ay: -980 , az: -1910, index: 18
x: -024.561069 , y: -005.958626 , z: +006.331908, ax: 328 , ay: -456 , az: 2556, index: 18
x: -024.967176 , y: -004.077771 , z: +006.681160, ax: 6224 , ay: -988 , az: 5336, index: 18
x: -025.158626 , y: -002.970260 , z: +006.380641, ax: 6396 , ay: -508 , az: 6022, index: 18
x: -025.245344 , y: -002.084763 , z: +005.923847, ax: 7760 , ay: 554 , az: 7590, index: 18
x: -025.108427 , y: -002.022107 , z: +005.553710, ax: 8630 , ay: 422 , az: 7270, index: 18
x: -024.829344 , y: -003.032794 , z: +005.247756, ax: 6060 , ay: 764 , az: 4796, index: 18
x: -024.330992 , y: -004.122321 , z: +004.729679, ax: 2436 , ay: 1378 , az: 2644, index: 18
x: -023.669618 , y: -004.996611 , z: +004.058443, ax: 322 , ay: 1056 , az: 684, index: 18
x: -022.919695 , y: -005.847298 , z: +003.297527, ax: 658 , ay: 116 , az: -296, index: 18
x: -022.328855 , y: -006.651939 , z: +002.567634, ax: 104 , ay: -242 , az: -624, index: 18
x: -021.639389 , y: -007.588122 , z: +001.906870, ax: -514 , ay: -320 , az: -1446, index: 18
x: -021.078962 , y: -008.537832 , z: +001.533832, ax: -1466 , ay: -842 , az: -2572, index: 18
x: -020.768733 , y: -009.439206 , z: +001.304824, ax: -2052 , ay: -1034 , az: -3250, index: 18
x: -020.637924 , y: -009.997710 , z: +000.981008, ax: -1878 , ay: -80 , az: -3166, index: 18
x: -020.443115 , y: -010.420916 , z: +000.846046, ax: -2632 , ay: 1020 , az: -2978, index: 18
x: -020.142046 , y: -010.801374 , z: +000.864977, ax: -2530 , ay: 860 , az: -3598, index: 18
x: -019.825710 , y: -011.000458 , z: +000.802687, ax: -1592 , ay: 632 , az: -3494, index: 19
x: -019.466626 , y: -010.977863 , z: +000.535206, ax: -1152 , ay: 174 , az: -3724, index: 19
x: -019.202198 , y: -010.946718 , z: +000.493069, ax: -1680 , ay: 58 , az: -3596, index: 19
x: -019.150290 , y: -010.929008 , z: +000.880244, ax: -1804 , ay: -150 , az: -4128, index: 19
x: -019.317008 , y: -010.919847 , z: +001.469557, ax: -816 , ay: -370 , az: -3930, index: 19
x: -019.482504 , y: -010.790992 , z: +001.807267, ax: -366 , ay: 8 , az: -3388, index: 19
x: -019.556183 , y: -010.648855 , z: +001.887328, ax: -284 , ay: 108 , az: -2960, index: 19
x: -019.525649 , y: -010.503511 , z: +001.727939, ax: 52 , ay: 102 , az: -2806, index: 19
x: -019.576122 , y: -010.395023 , z: +001.636275, ax: -810 , ay: -106 , az: -3286, index: 19
x: -019.821008 , y: -010.263115 , z: +001.781008, ax: -788 , ay: 108 , az: -2972, index: 19
x: -020.067115 , y: -010.133038 , z: +001.864061, ax: 230 , ay: 400 , az: -2138, index: 18
x: -020.187420 , y: -009.979756 , z: +001.686351, ax: 410 , ay: 508 , az: -2018, index: 18
x: -020.263420 , y: -009.925221 , z: +001.484458, ax: 38 , ay: 622 , az: -1966, index: 18
x: -020.306351 , y: -009.978015 , z: +001.475176, ax: -92 , ay: 812 , az: -1710, index: 18
x: -020.393954 , y: -010.092885 , z: +001.578443, ax: -90 , ay: 624 , az: -1922, index: 18
x: -020.442198 , y: -010.058687 , z: +001.563786, ax: -22 , ay: 554 , az: -2068, index: 18
x: -020.416672 , y: -010.087695 , z: +001.452977, ax: -136 , ay: 674 , az: -1764, index: 18
x: -020.329344 , y: -010.135328 , z: +001.289924, ax: -516 , ay: 522 , az: -2376, index: 18


x: -025.084733 , y: -011.486779 , z: +004.418260, ax: 1074 , ay: -56 , az: -2626, index: 18
x: -025.128702 , y: -012.024183 , z: +004.861008, ax: 514 , ay: 100 , az: -3142, index: 18
x: -025.202595 , y: -012.487084 , z: +005.415511, ax: 440 , ay: -688 , az: -3814, index: 18
x: -025.526901 , y: -012.758015 , z: +005.545466, ax: 1090 , ay: -2040 , az: -3994, index: 18
x: -026.053985 , y: -013.362046 , z: +005.335145, ax: 820 , ay: -1448 , az: -4072, index: 18
x: -026.693985 , y: -014.417313 , z: +005.355908, ax: -1406 , ay: -1180 , az: -4674, index: 18
x: -027.539176 , y: -015.753496 , z: +005.750412, ax: -2798 , ay: -1922 , az: -6096, index: 18
x: -028.739542 , y: -016.674290 , z: +006.278137, ax: -4928 , ay: -1884 , az: -6466, index: 18
x: -030.119695 , y: -016.745740 , z: +006.882718, ax: -5870 , ay: -918 , az: -6532, index: 18
x: -031.746473 , y: -016.507206 , z: +007.743237, ax: -5964 , ay: 208 , az: -6346, index: 18
x: -033.260366 , y: -016.032092 , z: +008.571328, ax: -5638 , ay: 728 , az: -5602, index: 18
x: -034.588611 , y: -015.056824 , z: +009.301710, ax: -7596 , ay: 1472 , az: -4180, index: 18
x: -035.769069 , y: -013.009802 , z: +010.120641, ax: -7870 , ay: 2484 , az: -2526, index: 18
x: -036.514809 , y: -010.067878 , z: +010.867023, ax: -3340 , ay: 2862 , az: 2852, index: 18
x: -036.264427 , y: -007.136580 , z: +011.237710, ax: 5252 , ay: 1296 , az: 7608, index: 18
x: -035.881527 , y: -005.561618 , z: +011.538779, ax: 9128 , ay: -2284 , az: 6746, index: 18
x: -035.984733 , y: -005.173832 , z: +011.988855, ax: 9318 , ay: -1256 , az: 8554, index: 18
x: -035.759389 , y: -005.718565 , z: +012.519542, ax: 9158 , ay: 86 , az: 8194, index: 18
x: -035.198962 , y: -007.045954 , z: +012.832824, ax: 5170 , ay: 78 , az: 4636, index: 18
x: -034.558473 , y: -008.285740 , z: +012.738840, ax: 1376 , ay: -158 , az: 1596, index: 18
x: -033.971603 , y: -009.097344 , z: +012.278992, ax: -670 , ay: -148 , az: 42, index: 18
x: -033.371298 , y: -009.775206 , z: +011.859450, ax: -282 , ay: -18 , az: -668, index: 18
x: -032.722107 , y: -010.576977 , z: +011.557771, ax: -1112 , ay: -54 , az: -1616, index: 18
x: -031.972183 , y: -011.220641 , z: +011.082046, ax: -808 , ay: -608 , az: -2404, index: 18
x: -031.177069 , y: -011.726565 , z: +010.358107, ax: 24 , ay: -770 , az: -2754, index: 18
x: -030.544122 , y: -012.324122 , z: +009.947359, ax: -670 , ay: -950 , az: -3004, index: 18
x: -030.013832 , y: -013.082687 , z: +009.930687, ax: -802 , ay: -962 , az: -3230, index: 18
x: -029.626046 , y: -013.835053 , z: +009.970992, ax: -804 , ay: -712 , az: -3584, index: 18
x: -029.152153 , y: -014.347420 , z: +009.651603, ax: -916 , ay: -210 , az: -3336, index: 18
x: -028.518260 , y: -014.638718 , z: +009.144733, ax: -1710 , ay: -112 , az: -3708, index: 18
x: -027.779328 , y: -014.811542 , z: +008.624427, ax: -1322 , ay: -478 , az: -3972, index: 18
x: -027.159481 , y: -015.019786 , z: +008.199389, ax: -946 , ay: -1066 , az: -4092, index: 18
x: -026.786290 , y: -015.238443 , z: +007.796061, ax: -1298 , ay: -1072 , az: -4016, index: 18
x: -026.578046 , y: -015.312336 , z: +007.460183, ax: -1382 , ay: -932 , az: -4086, index: 18
x: -026.421099 , y: -015.361802 , z: +007.280641, ax: -1022 , ay: -690 , az: -3622, index: 18
x: -026.235786 , y: -015.572763 , z: +007.384519, ax: -1178 , ay: 36 , az: -3430, index: 18
x: -026.055634 , y: -016.013069 , z: +007.720397, ax: -1102 , ay: -380 , az: -3766, index: 18
x: -025.863878 , y: -016.163908 , z: +007.715511, ax: -1132 , ay: -750 , az: -4268, index: 18
x: -025.623267 , y: -016.050931 , z: +007.468183, ax: -1526 , ay: -242 , az: -3210, index: 18
x: -024.973069 , y: -015.810473 , z: +007.127695, ax: -1740 , ay: 378 , az: -2428, index: 18
x: -024.443603 , y: -015.623603 , z: +007.029985, ax: -2894 , ay: -1188 , az: -5986, index: 18
x: -024.352000 , y: -015.594901 , z: +007.409221, ax: -2030 , ay: -862 , az: -4274, index: 18
x: -024.272611 , y: -015.757344 , z: +007.886779, ax: 170 , ay: -732 , az: -3692, index: 18
x: -024.262840 , y: -016.002229 , z: +008.160977, ax: 956 , ay: -1242 , az: -2852, index: 18
x: -024.334290 , y: -016.304519 , z: +008.761282, ax: 1108 , ay: -332 , az: -2870, index: 18
x: -024.533374 , y: -017.017191 , z: +009.949069, ax: 2706 , ay: -612 , az: -3156, index: 18
x: -024.787420 , y: -017.757344 , z: +010.827847, ax: 3116 , ay: -612 , az: -3434, index: 18
x: -024.876550 , y: -018.272244 , z: +010.987511, ax: 2212 , ay: -152 , az: -3744, index: 18
x: -024.524183 , y: -018.424916 , z: +010.902626, ax: -2280 , ay: 390 , az: -3908, index: 18
x: -024.451511 , y: -018.794382 , z: +010.626595, ax: -750 , ay: -1360 , az: -5368, index: 18
x: -024.567573 , y: -019.068183 , z: +010.216214, ax: -2284 , ay: -1442 , az: -5720, index: 18
x: -024.811878 , y: -019.454840 , z: +010.177099, ax: -3816 , ay: -776 , az: -5460, index: 18
x: -025.180733 , y: -020.084458 , z: +010.561832, ax: -5052 , ay: -944 , az: -6338, index: 18
x: -025.825802 , y: -020.309527 , z: +010.983115, ax: -6242 , ay: -1374 , az: -6712, index: 18
x: -026.689527 , y: -019.736275 , z: +011.205618, ax: -7200 , ay: -522 , az: -5854, index: 18
x: -027.376550 , y: -018.492916 , z: +011.059053, ax: -7406 , ay: 340 , az: -4616, index: 18
x: -027.842076 , y: -016.471145 , z: +010.511450, ax: -7544 , ay: 138 , az: -3304, index: 18
x: -028.428947 , y: -013.947176 , z: +010.102290, ax: -8224 , ay: -318 , az: -3182, index: 18
x: -029.133069 , y: -010.710534 , z: +009.916031, ax: -5518 , ay: 14 , az: -124, index: 18
x: -029.948947 , y: -007.006718 , z: +009.952061, ax: -840 , ay: -310 , az: 3380, index: 18
x: -030.721130 , y: -004.224885 , z: +010.409221, ax: 7604 , ay: -1246 , az: 8086, index: 18
x: -031.407237 , y: -002.884092 , z: +010.749710, ax: 13118 , ay: -1588 , az: 9576, index: 18
x: -031.586168 , y: -002.560427 , z: +010.293527, ax: 12520 , ay: -678 , az: 9112, index: 18
x: -031.225252 , y: -003.178443 , z: +009.605282, ax: 8058 , ay: -130 , az: 5834, index: 18
x: -030.770412 , y: -004.267389 , z: +009.134198, ax: 2360 , ay: 102 , az: 1948, index: 18
x: -030.479725 , y: -005.126626 , z: +008.861221, ax: 292 , ay: 448 , az: -512, index: 18
x: -030.115389 , y: -005.836733 , z: +008.582748, ax: 920 , ay: 1126 , az: -240, index: 18
x: -029.469679 , y: -006.663450 , z: +008.060031, ax: 38 , ay: 566 , az: -1176, index: 18
x: -028.746229 , y: -007.204153 , z: +007.461313, ax: -890 , ay: -26 , az: -1650, index: 18
x: -028.036000 , y: -007.759878 , z: +007.111389, ax: -804 , ay: -132 , az: -2384, index: 18
