GX,GY,GZ,AX,AY,AZ,IDX
x: -005.776153 , y: +025.394718 , z: +019.806260, ax: -5114 , ay: -912 , az: -4772, index: 19
x: -005.125160 , y: +024.864031 , z: +020.026107, ax: -6030 , ay: -1146 , az: -4686, index: 19
x: -004.592947 , y: +024.430565 , z: +020.580763, ax: -6522 , ay: -1908 , az: -4798, index: 19
x: -004.274779 , y: +024.480641 , z: +021.229313, ax: -6842 , ay: -2226 , az: -4764, index: 19
x: -004.116611 , y: +025.121863 , z: +021.751450, ax: -6386 , ay: -2558 , az: -4320, index: 19
x: -004.006076 , y: +026.384763 , z: +021.739237, ax: -5838 , ay: -2174 , az: -2804, index: 19
x: -003.960550 , y: +029.028519 , z: +021.126870, ax: -3612 , ay: -2548 , az: -1304, index: 19
x: -004.076580 , y: +032.538137 , z: +020.558931, ax: -350 , ay: -2426 , az: 494, index: 19
x: -004.473527 , y: +035.267908 , z: +021.062137, ax: 5902 , ay: -2584 , az: 3376, index: 19
x: -005.114015 , y: +035.390321 , z: +022.205038, ax: 11486 , ay: -3338 , az: 5410, index: 19
x: -005.266076 , y: +033.862382 , z: +022.411450, ax: 9958 , ay: -2824 , az: 4570, index: 19
x: -004.854473 , y: +032.664824 , z: +021.219389, ax: 5308 , ay: -2784 , az: 1216, index: 19
x: -004.259664 , y: +031.981466 , z: +019.510076, ax: 1560 , ay: -2786 , az: -860, index: 19
x: -003.856000 , y: +031.162534 , z: +018.374198, ax: -654 , ay: -2302 , az: -2136, index: 19
x: -003.732031 , y: +029.930168 , z: +018.072519, ax: -1398 , ay: -1840 , az: -2710, index: 19
x: -003.744244 , y: +028.461466 , z: +018.304580, ax: -1786 , ay: -1622 , az: -3722, index: 19
x: -003.769893 , y: +027.194901 , z: +018.639847, ax: -1816 , ay: -1372 , az: -4238, index: 19
x: -003.714107 , y: +026.147145 , z: +018.745008, ax: -1974 , ay: -1542 , az: -4164, index: 19
x: -003.572427 , y: +025.401496 , z: +018.484244, ax: -2358 , ay: -1578 , az: -4220, index: 19
x: -003.450290 , y: +024.829893 , z: +018.044550, ax: -3190 , ay: -1246 , az: -4034, index: 19
x: -003.286137 , y: +024.413099 , z: +017.688672, ax: -4104 , ay: -1018 , az: -4914, index: 19
x: -003.281252 , y: +024.108977 , z: +017.670962, ax: -4060 , ay: -1298 , az: -5638, index: 19
x: -003.542626 , y: +023.884855 , z: +017.788824, ax: -2942 , ay: -1524 , az: -5390, index: 19
x: -003.935695 , y: +023.940641 , z: +017.695847, ax: -2406 , ay: -1046 , az: -4500, index: 19
x: -004.198290 , y: +024.161099 , z: +017.436916, ax: -2612 , ay: -282 , az: -4028, index: 19
x: -004.371115 , y: +024.324763 , z: +017.287908, ax: -2590 , ay: -382 , az: -4836, index: 19
x: -004.590962 , y: +024.538504 , z: +017.181038, ax: -2228 , ay: -858 , az: -5042, index: 19
x: -004.905466 , y: +024.857893 , z: +017.058290, ax: -1884 , ay: -940 , az: -4658, index: 19
x: -005.273099 , y: +025.172397 , z: +016.995389, ax: -1624 , ay: -842 , az: -4162, index: 19
x: -005.618748 , y: +025.568122 , z: +016.975237, ax: -1504 , ay: -588 , az: -4460, index: 19
x: -005.921038 , y: +025.921710 , z: +016.985618, ax: -996 , ay: -392 , az: -4336, index: 19
x: -006.154931 , y: +026.230107 , z: +016.947756, ax: -792 , ay: -444 , az: -4126, index: 19
x: -006.336916 , y: +026.520183 , z: +016.905618, ax: -478 , ay: -682 , az: -4014, index: 19
x: -006.522565 , y: +026.771176 , z: +016.919664, ax: -286 , ay: -922 , az: -3914, index: 19
x: -006.728519 , y: +027.179023 , z: +016.868031, ax: 56 , ay: -986 , az: -4248, index: 19
x: -006.914168 , y: +027.638260 , z: +016.688489, ax: 344 , ay: -734 , az: -3656, index: 19
x: -006.987267 , y: +027.999695 , z: +016.519084, ax: 226 , ay: -518 , az: -3428, index: 19
x: -007.029405 , y: +028.226870 , z: +016.502595, ax: 176 , ay: -796 , az: -3732, index: 19
x: -007.099603 , y: +028.337679 , z: +016.566412, ax: 310 , ay: -1172 , az: -3690, index: 19
x: -007.236397 , y: +028.470809 , z: +016.570687, ax: 348 , ay: -1174 , az: -3702, index: 19
x: -007.331053 , y: +028.575237 , z: +016.480305, ax: 198 , ay: -738 , az: -3244, index: 19
x: -007.306687 , y: +028.622809 , z: +016.334107, ax: -258 , ay: -638 , az: -3354, index: 19
x: -007.295695 , y: +028.654565 , z: +016.237618, ax: -1004 , ay: -900 , az: -3888, index: 19
x: -007.393405 , y: +028.712580 , z: +016.294412, ax: -1210 , ay: -902 , az: -3734, index: 19
x: -007.543634 , y: +028.735176 , z: +016.458687, ax: -778 , ay: -920 , az: -3446, index: 19
x: -007.654779 , y: +028.701588 , z: +016.541130, ax: -704 , ay: -712 , az: -3066, index: 19
x: -007.670656 , y: +028.674107 , z: +016.533191, ax: -878 , ay: -732 , az: -3244, index: 19
x: -007.725008 , y: +028.735176 , z: +016.492275, ax: -1050 , ay: -970 , az: -3692, index: 19
x: -007.868519 , y: +028.845710 , z: +016.480672, ax: -1048 , ay: -826 , az: -3534, index: 19
x: -008.008977 , y: +028.930595 , z: +016.505099, ax: -848 , ay: -584 , az: -3242, index: 19
x: -008.118626 , y: +028.952061 , z: +016.548611, ax: -750 , ay: -512 , az: -3226, index: 19
x: -008.161985 , y: +028.970382 , z: +016.616397, ax: -804 , ay: -482 , az: -3220, index: 19
x: -008.202901 , y: +028.987481 , z: +016.695786, ax: -554 , ay: -714 , az: -3508, index: 19
x: -008.254198 , y: +029.060763 , z: +016.704947, ax: -556 , ay: -722 , az: -3406, index: 19
x: -008.295725 , y: +029.110840 , z: +016.688458, ax: -640 , ay: -610 , az: -3322, index: 19
x: -008.306168 , y: +029.125344 , z: +016.703542, ax: -590 , ay: -638 , az: -3234, index: 19
x: -008.284183 , y: +029.131450 , z: +016.731634, ax: -542 , ay: -676 , az: -3210, index: 19
x: -008.245710 , y: +029.138779 , z: +016.745679, ax: -568 , ay: -734 , az: -3364, index: 19
x: -008.209069 , y: +029.144885 , z: +016.757282, ax: -662 , ay: -814 , az: -3468, index: 19
x: -008.177313 , y: +029.151603 , z: +016.768885, ax: -720 , ay: -970 , az: -3520, index: 19
x: -008.169191 , y: +029.180031 , z: +016.789191, ax: -950 , ay: -996 , az: -3580, index: 19
x: -008.189954 , y: +029.217893 , z: +016.848427, ax: -784 , ay: -908 , az: -3414, index: 19
x: -008.221099 , y: +029.220947 , z: +016.924763, ax: -638 , ay: -812 , az: -3334, index: 19
x: -008.247969 , y: +029.220947 , z: +016.994992, ax: -668 , ay: -792 , az: -3262, index: 19
x: -008.265069 , y: +029.186137 , z: +017.090870, ax: -718 , ay: -778 , az: -3342, index: 19
x: -008.267389 , y: +029.167573 , z: +017.145985, ax: -514 , ay: -796 , az: -3318, index: 19
x: -008.242351 , y: +029.230473 , z: +017.083695, ax: -544 , ay: -812 , az: -3288, index: 19
x: -008.232580 , y: +029.281160 , z: +017.021405, ax: -722 , ay: -776 , az: -3422, index: 19
x: -008.262504 , y: +029.341618 , z: +017.056214, ax: -826 , ay: -756 , az: -3444, index: 19
x: -008.292672 , y: +029.382809 , z: +017.110748, ax: -518 , ay: -708 , az: -3194, index: 19
x: -008.268244 , y: +029.398687 , z: +017.102198, ax: -468 , ay: -688 , az: -3250, index: 19
x: -008.223664 , y: +029.396244 , z: +017.055176, ax: -606 , ay: -820 , az: -3402, index: 19
x: -008.203511 , y: +029.388305 , z: +017.052733, ax: -856 , ay: -896 , az: -3402, index: 19
x: -008.221221 , y: +029.383420 , z: +017.119298, ax: -870 , ay: -924 , az: -3444, index: 19
x: -008.237466 , y: +029.420550 , z: +017.177313, ax: -650 , ay: -762 , az: -3216, index: 19
x: -008.213038 , y: +029.457802 , z: +017.195634, ax: -730 , ay: -808 , az: -3252, index: 19
x: -008.191664 , y: +029.503603 , z: +017.179756, ax: -674 , ay: -956 , az: -3420, index: 19
x: -008.196550 , y: +029.559786 , z: +017.168763, ax: -872 , ay: -1004 , az: -3522, index: 19
x: -008.228916 , y: +029.659939 , z: +017.154718, ax: -664 , ay: -908 , az: -3314, index: 19
x: -008.253344 , y: +029.744214 , z: +017.160824, ax: -626 , ay: -830 , az: -3310, index: 19
x: -008.261466 , y: +029.783084 , z: +017.220580, ax: -582 , ay: -740 , az: -3202, index: 19
x: -008.267573 , y: +029.813008 , z: +017.243176, ax: -362 , ay: -974 , az: -3324, index: 19
x: -008.292611 , y: +029.813008 , z: +017.273710, ax: -608 , ay: -880 , az: -3276, index: 19
x: -008.324366 , y: +029.775145 , z: +017.351878, ax: -594 , ay: -908 , az: -3370, index: 19
x: -008.353069 , y: +029.794076 , z: +017.372031, ax: -398 , ay: -892 , az: -3300, index: 19
x: -008.353069 , y: +029.817863 , z: +017.319237, ax: -540 , ay: -878 , az: -3314, index: 19
x: -008.353069 , y: +029.881985 , z: +017.236794, ax: -576 , ay: -858 , az: -3178, index: 19
x: -008.356122 , y: +029.900916 , z: +017.181832, ax: -742 , ay: -792 , az: -3352, index: 19
x: -008.366504 , y: +029.883206 , z: +017.225802, ax: -872 , ay: -810 , az: -3320, index: 19
x: -008.381008 , y: +029.834473 , z: +017.318046, ax: -640 , ay: -810 , az: -3258, index: 19
x: -008.383450 , y: +029.842412 , z: +017.346137, ax: -572 , ay: -854 , az: -3228, index: 19
x: -008.356580 , y: +029.876000 , z: +017.306443, ax: -650 , ay: -798 , az: -3282, index: 19
x: -008.346809 , y: +029.894931 , z: +017.284458, ax: -730 , ay: -896 , az: -3320, index: 19
x: -008.351084 , y: +029.919969 , z: +017.284458, ax: -768 , ay: -910 , az: -3262, index: 19


x: -009.478504 , y: +032.734290 , z: +017.558107, ax: 2192 , ay: 1114 , az: -4084, index: 19
x: -009.143847 , y: +032.065588 , z: +018.212153, ax: 3432 , ay: -798 , az: -3382, index: 19
x: -008.734076 , y: +031.294290 , z: +018.430779, ax: 2634 , ay: -72 , az: -3806, index: 19
x: -008.336672 , y: +030.126443 , z: +018.652397, ax: 1534 , ay: -216 , az: -3360, index: 19
x: -007.984305 , y: +028.321863 , z: +019.065832, ax: 520 , ay: -446 , az: -3750, index: 19
x: -007.605069 , y: +026.515450 , z: +019.404763, ax: -474 , ay: -460 , az: -3700, index: 19
x: -007.147908 , y: +025.150931 , z: +019.463359, ax: -1604 , ay: -426 , az: -3472, index: 19
x: -006.505466 , y: +023.890473 , z: +019.286260, ax: -2996 , ay: -560 , az: -3290, index: 19
x: -005.678595 , y: +022.791237 , z: +018.880763, ax: -4442 , ay: -1016 , az: -4054, index: 19
x: -004.832183 , y: +022.089099 , z: +018.299176, ax: -6126 , ay: -1530 , az: -4768, index: 19
x: -004.371725 , y: +021.653679 , z: +018.073832, ax: -8334 , ay: -1792 , az: -5168, index: 19
x: -004.365618 , y: +021.425893 , z: +018.511695, ax: -9474 , ay: -1644 , az: -4990, index: 19
x: -004.629802 , y: +021.950412 , z: +019.347206, ax: -9120 , ay: -1476 , az: -4596, index: 19
x: -004.872855 , y: +023.449649 , z: +020.116061, ax: -8400 , ay: -870 , az: -3668, index: 19
x: -004.902779 , y: +025.400183 , z: +020.733466, ax: -7098 , ay: -348 , az: -2572, index: 19
x: -004.632855 , y: +027.910718 , z: +020.577130, ax: -4542 , ay: -1320 , az: -494, index: 19
x: -004.167511 , y: +031.858809 , z: +019.672092, ax: -2338 , ay: -2810 , az: 736, index: 19
x: -003.898198 , y: +036.827969 , z: +019.292855, ax: 2630 , ay: -3846 , az: 2498, index: 19
x: -004.286595 , y: +039.869191 , z: +020.549038, ax: 12742 , ay: -5234 , az: 3802, index: 19
x: -005.304000 , y: +038.833466 , z: +022.067817, ax: 17366 , ay: -5116 , az: 6374, index: 19
x: -005.472550 , y: +036.774840 , z: +021.962779, ax: 11266 , ay: -2826 , az: 3940, index: 19
x: -005.054229 , y: +035.542473 , z: +020.255908, ax: 5298 , ay: -3450 , az: -824, index: 19
x: -004.627969 , y: +034.914076 , z: +018.312702, ax: 1106 , ay: -2846 , az: -2664, index: 19
x: -004.590107 , y: +033.982168 , z: +017.389344, ax: -838 , ay: -1918 , az: -3126, index: 19
x: -004.884458 , y: +032.413313 , z: +017.659267, ax: -1530 , ay: -1382 , az: -2560, index: 19
x: -005.216672 , y: +030.624611 , z: +018.480641, ax: -1914 , ay: -616 , az: -2782, index: 19
x: -005.325374 , y: +029.111328 , z: +019.136519, ax: -1752 , ay: -582 , az: -2954, index: 19
x: -005.169038 , y: +028.059115 , z: +019.176824, ax: -1810 , ay: -894 , az: -3306, index: 19
x: -004.979725 , y: +027.326901 , z: +018.812855, ax: -2520 , ay: -1032 , az: -3676, index: 19
x: -004.880183 , y: +026.675908 , z: +018.493466, ax: -3164 , ay: -734 , az: -3230, index: 19
x: -004.785924 , y: +026.070595 , z: +018.467176, ax: -3682 , ay: -218 , az: -2706, index: 19
x: -004.587450 , y: +025.395176 , z: +018.674198, ax: -3368 , ay: -570 , az: -2990, index: 19
x: -004.316916 , y: +024.898687 , z: +018.734046, ax: -2928 , ay: -1218 , az: -3404, index: 19
x: -004.093405 , y: +024.846779 , z: +018.368244, ax: -2462 , ay: -1762 , az: -4162, index: 19
x: -003.999969 , y: +025.120366 , z: +017.739237, ax: -2222 , ay: -1540 , az: -4090, index: 19
x: -004.003176 , y: +025.416611 , z: +017.235237, ax: -2460 , ay: -1060 , az: -3902, index: 19
x: -004.034931 , y: +025.505160 , z: +017.059969, ax: -2414 , ay: -912 , az: -3976, index: 19
x: -004.064855 , y: +025.569282 , z: +017.037985, ax: -2356 , ay: -972 , az: -4718, index: 19
x: -004.166840 , y: +025.739664 , z: +017.020885, ax: -1850 , ay: -1256 , az: -5226, index: 19
x: -004.406840 , y: +026.068214 , z: +016.873710, ax: -1316 , ay: -1424 , az: -4964, index: 19
x: -004.773618 , y: +026.604916 , z: +016.624916, ax: -1280 , ay: -1082 , az: -4428, index: 19
x: -005.146748 , y: +027.100794 , z: +016.432550, ax: -1284 , ay: -616 , az: -4220, index: 19
x: -005.449649 , y: +027.569191 , z: +016.264611, ax: -960 , ay: -470 , az: -4600, index: 19
x: -005.715908 , y: +028.011939 , z: +016.011786, ax: -684 , ay: -648 , az: -4598, index: 19
x: -005.966290 , y: +028.495603 , z: +015.730260, ax: -628 , ay: -832 , az: -4422, index: 19
x: -006.306260 , y: +028.922595 , z: +015.533008, ax: -372 , ay: -1026 , az: -4352, index: 19
x: -006.664122 , y: +029.427634 , z: +015.326595, ax: -164 , ay: -534 , az: -3916, index: 19
x: -006.935878 , y: +029.896031 , z: +015.117130, ax: -54 , ay: -98 , az: -3702, index: 19
x: -007.110504 , y: +030.227298 , z: +014.991817, ax: -154 , ay: -250 , az: -3698, index: 19
x: -007.285160 , y: +030.457527 , z: +015.002198, ax: -52 , ay: -488 , az: -3738, index: 19
x: -007.490962 , y: +030.695695 , z: +015.063267, ax: 434 , ay: -630 , az: -3682, index: 19
x: -007.647023 , y: +030.934718 , z: +015.024397, ax: 594 , ay: -500 , az: -3430, index: 19
x: -007.773435 , y: +031.056244 , z: +014.966992, ax: 134 , ay: -340 , az: -3256, index: 19
x: -007.834351 , y: +031.056244 , z: +015.009344, ax: -282 , ay: -362 , az: -2882, index: 19
x: -007.858779 , y: +031.003725 , z: +015.138198, ax: -248 , ay: -646 , az: -2966, index: 19
x: -007.883817 , y: +030.932275 , z: +015.235298, ax: 24 , ay: -900 , az: -3048, index: 19
x: -007.897160 , y: +030.817405 , z: +015.232977, ax: -40 , ay: -784 , az: -3108, index: 19
x: -007.916092 , y: +030.623817 , z: +015.207939, ax: -432 , ay: -786 , az: -3090, index: 19
x: -007.956702 , y: +030.542595 , z: +015.160366, ax: -674 , ay: -830 , az: -3190, index: 19
x: -008.044031 , y: +030.542595 , z: +015.113954, ax: -868 , ay: -764 , az: -3154, index: 19
x: -008.131969 , y: +030.602443 , z: +015.118840, ax: -820 , ay: -592 , az: -3110, index: 19
x: -008.208916 , y: +030.623817 , z: +015.131053, ax: -734 , ay: -732 , az: -3276, index: 19
x: -008.297466 , y: +030.642137 , z: +015.142656, ax: -812 , ay: -740 , az: -3280, index: 19
x: -008.408275 , y: +030.682748 , z: +015.187328, ax: -842 , ay: -752 , az: -3300, index: 19
x: -008.539573 , y: +030.720611 , z: +015.264275, ax: -794 , ay: -574 , az: -3148, index: 19
x: -008.650107 , y: +030.751756 , z: +015.332672, ax: -552 , ay: -630 , az: -3244, index: 19
x: -008.730107 , y: +030.853130 , z: +015.299084, ax: -418 , ay: -660 , az: -3072, index: 19
x: -008.769802 , y: +030.939847 , z: +015.234351, ax: -540 , ay: -560 , az: -3074, index: 19
x: -008.812153 , y: +030.948550 , z: +015.275542, ax: -542 , ay: -568 , az: -3166, index: 19
x: -008.886046 , y: +030.940000 , z: +015.339664, ax: -270 , ay: -664 , az: -3132, index: 19
x: -008.945893 , y: +030.974198 , z: +015.329893, ax: -322 , ay: -582 , az: -3040, index: 19
x: -008.974595 , y: +030.971145 , z: +015.293863, ax: -568 , ay: -528 , az: -3130, index: 19
x: -008.989863 , y: +030.982748 , z: +015.299359, ax: -650 , ay: -532 , az: -3212, index: 19
x: -009.019450 , y: +030.963023 , z: +015.365496, ax: -524 , ay: -596 , az: -3278, index: 19
x: -009.060366 , y: +030.894015 , z: +015.477863, ax: -532 , ay: -570 , az: -3168, index: 19
x: -009.082962 , y: +030.811573 , z: +015.624427, ax: -632 , ay: -562 , az: -3176, index: 19
x: -009.089069 , y: +030.757221 , z: +015.722748, ax: -562 , ay: -668 , az: -3162, index: 19
x: -009.097191 , y: +030.750260 , z: +015.711145, ax: -492 , ay: -680 , az: -3200, index: 19
x: -009.086809 , y: +030.750260 , z: +015.683664, ax: -768 , ay: -478 , az: -3040, index: 19
x: -009.072763 , y: +030.745985 , z: +015.726412, ax: -902 , ay: -586 , az: -3150, index: 19
x: -009.055664 , y: +030.769191 , z: +015.770382, ax: -768 , ay: -712 , az: -3126, index: 19
x: -009.039176 , y: +030.810718 , z: +015.783817, ax: -530 , ay: -806 , az: -3146, index: 19
x: -009.046137 , y: +030.857710 , z: +015.770473, ax: -630 , ay: -726 , az: -3276, index: 19
x: -009.063237 , y: +030.892519 , z: +015.809557, ax: -606 , ay: -640 , az: -3154, index: 19
x: -009.049191 , y: +030.869313 , z: +015.895053, ax: -484 , ay: -612 , az: -3066, index: 19
x: -009.027817 , y: +030.826565 , z: +015.958565, ax: -350 , ay: -798 , az: -3154, index: 19
x: -009.012550 , y: +030.871756 , z: +015.925588, ax: -416 , ay: -892 , az: -3288, index: 19
x: -009.026473 , y: +030.899603 , z: +015.909924, ax: -644 , ay: -820 , az: -3290, index: 19
x: -009.044794 , y: +030.902046 , z: +015.956947, ax: -442 , ay: -730 , az: -3064, index: 19
x: -009.039298 , y: +030.859298 , z: +015.998473, ax: -328 , ay: -784 , az: -3168, index: 19
x: -009.047847 , y: +030.808000 , z: +016.054656, ax: -584 , ay: -762 , az: -3154, index: 19
x: -009.055389 , y: +030.754046 , z: +016.127176, ax: -600 , ay: -742 , az: -3142, index: 19
x: -009.062107 , y: +030.649618 , z: +016.204733, ax: -596 , ay: -750 , az: -3048, index: 19
x: -009.056611 , y: +030.621527 , z: +016.227939, ax: -496 , ay: -734 , az: -3098, index: 19
x: -009.049282 , y: +030.606260 , z: +016.212061, ax: -588 , ay: -770 , az: -3184, index: 19
x: -009.065160 , y: +030.560458 , z: +016.234656, ax: -586 , ay: -678 , az: -3110, index: 19
x: -009.065160 , y: +030.545954 , z: +016.234656, ax: -610 , ay: -622 , az: -3164, index: 19
x: -009.059053 , y: +030.499542 , z: +016.225496, ax: -680 , ay: -706 , az: -3180, index: 19
x: -009.011420 , y: +030.499542 , z: +016.199847, ax: -668 , ay: -694 , az: -3204, index: 19
x: -008.982107 , y: +030.442748 , z: +016.218168, ax: -828 , ay: -728 , az: -3326, index: 19


x: -010.723298 , y: +031.082107 , z: +016.927603, ax: 934 , ay: 476 , az: -3988, index: 19
x: -010.627573 , y: +030.456122 , z: +017.617985, ax: 1946 , ay: 920 , az: -3792, index: 19
x: -010.239176 , y: +029.535817 , z: +018.262260, ax: 2338 , ay: 562 , az: -3700, index: 19
x: -009.724366 , y: +028.497649 , z: +018.412489, ax: 1756 , ay: -388 , az: -4920, index: 19
x: -009.227267 , y: +027.533985 , z: +018.305008, ax: 414 , ay: -100 , az: -4826, index: 19
x: -008.773008 , y: +026.476366 , z: +018.259176, ax: -748 , ay: -64 , az: -4416, index: 19
x: -008.266748 , y: +025.163389 , z: +018.330626, ax: -1870 , ay: -156 , az: -4092, index: 19
x: -007.630412 , y: +023.882779 , z: +018.447267, ax: -3314 , ay: -240 , az: -3988, index: 19
x: -006.877435 , y: +022.804916 , z: +018.599939, ax: -4608 , ay: -766 , az: -4228, index: 19
x: -006.164153 , y: +022.037893 , z: +018.770931, ax: -5514 , ay: -1472 , az: -4842, index: 19
x: -005.631023 , y: +021.813160 , z: +018.818565, ax: -6096 , ay: -1998 , az: -4988, index: 19
x: -005.282931 , y: +022.188733 , z: +018.712916, ax: -6506 , ay: -1848 , az: -4650, index: 19
x: -005.007847 , y: +022.865863 , z: +018.723817, ax: -7542 , ay: -1418 , az: -3986, index: 19
x: -004.811817 , y: +023.716550 , z: +019.041985, ax: -8124 , ay: -1498 , az: -3798, index: 19
x: -004.640214 , y: +025.217008 , z: +019.235573, ax: -6690 , ay: -2006 , az: -3336, index: 19
x: -004.591481 , y: +027.742779 , z: +019.182992, ax: -5992 , ay: -2512 , az: -1994, index: 19
x: -004.684916 , y: +031.400794 , z: +019.173221, ax: -2750 , ay: -2268 , az: 756, index: 19
x: -004.861405 , y: +035.586443 , z: +019.665435, ax: 3880 , ay: -2930 , az: 2946, index: 19
x: -005.459267 , y: +037.768427 , z: +020.751237, ax: 14880 , ay: -4468 , az: 4768, index: 19
x: -006.021710 , y: +036.873160 , z: +021.150626, ax: 17088 , ay: -4098 , az: 6938, index: 19
x: -005.793313 , y: +035.108275 , z: +020.123450, ax: 10566 , ay: -2610 , az: 3870, index: 19
x: -005.163084 , y: +033.563847 , z: +018.268794, ax: 4708 , ay: -3008 , az: -90, index: 19
x: -004.609038 , y: +032.330443 , z: +016.522534, ax: 854 , ay: -2626 , az: -2370, index: 19
x: -004.289649 , y: +030.945405 , z: +015.404977, ax: -916 , ay: -2268 , az: -3372, index: 19
x: -004.242015 , y: +029.338076 , z: +015.161924, ax: -2114 , ay: -1534 , az: -3398, index: 19
x: -004.317740 , y: +027.600061 , z: +015.507573, ax: -2570 , ay: -792 , az: -3046, index: 19
x: -004.229802 , y: +025.918840 , z: +015.865435, ax: -2704 , ay: -420 , az: -2648, index: 19
x: -003.956214 , y: +024.425710 , z: +015.938107, ax: -3528 , ay: -460 , az: -3220, index: 19
x: -003.542626 , y: +023.351023 , z: +015.657893, ax: -4282 , ay: -830 , az: -3710, index: 19
x: -003.187817 , y: +022.799573 , z: +015.234076, ax: -4470 , ay: -1136 , az: -4522, index: 19
x: -003.054076 , y: +022.513771 , z: +014.914687, ax: -4434 , ay: -1146 , az: -5132, index: 19
x: -003.195756 , y: +022.323237 , z: +014.828580, ax: -4162 , ay: -864 , az: -5212, index: 19
x: -003.395450 , y: +022.189496 , z: +014.871939, ax: -3526 , ay: -340 , az: -4394, index: 19
x: -003.468733 , y: +022.101557 , z: +014.853008, ax: -2806 , ay: -412 , az: -4478, index: 19
x: -003.424763 , y: +022.139420 , z: +014.625221, ax: -2332 , ay: -820 , az: -4910, index: 19
x: -003.453466 , y: +022.289649 , z: +014.264305, ax: -2376 , ay: -1374 , az: -5746, index: 19
x: -003.802931 , y: +022.500611 , z: +014.035389, ax: -2516 , ay: -1554 , az: -5716, index: 19
x: -004.308580 , y: +022.789466 , z: +014.042718, ax: -2396 , ay: -920 , az: -5200, index: 19
x: -004.803847 , y: +023.031908 , z: +014.191725, ax: -1776 , ay: -482 , az: -4784, index: 19
x: -005.159878 , y: +023.287176 , z: +014.219206, ax: -1236 , ay: -328 , az: -4512, index: 19
x: -005.372397 , y: +023.660916 , z: +014.031725, ax: -1104 , ay: -526 , az: -4832, index: 19
x: -005.556214 , y: +024.109771 , z: +013.866229, ax: -1390 , ay: -754 , az: -4894, index: 19
x: -005.817588 , y: +024.509771 , z: +013.945008, ax: -1024 , ay: -986 , az: -4772, index: 19
x: -006.138809 , y: +024.822443 , z: +014.101954, ax: -408 , ay: -968 , az: -4390, index: 19
x: -006.426443 , y: +025.245649 , z: +014.068366, ax: -34 , ay: -818 , az: -4046, index: 19
x: -006.671328 , y: +025.723206 , z: +013.905924, ax: -126 , ay: -598 , az: -3904, index: 19
x: -006.953282 , y: +026.064916 , z: +013.876336, ax: -252 , ay: -478 , az: -3974, index: 19
x: -007.267176 , y: +026.256672 , z: +013.995420, ax: -56 , ay: -316 , az: -3694, index: 19
x: -007.474809 , y: +026.320183 , z: +014.076031, ax: 146 , ay: -264 , az: -3502, index: 19
x: -007.543267 , y: +026.382840 , z: +014.024397, ax: -398 , ay: -258 , az: -3610, index: 19
x: -007.590901 , y: +026.506809 , z: +013.916916, ax: -712 , ay: -542 , az: -3902, index: 19
x: -007.683115 , y: +026.652153 , z: +013.855237, ax: -862 , ay: -628 , az: -3914, index: 19
x: -007.835176 , y: +026.737038 , z: +013.979817, ax: -992 , ay: -358 , az: -3748, index: 19
x: -007.945985 , y: +026.737038 , z: +014.217679, ax: -642 , ay: -268 , az: -3540, index: 19
x: -008.024153 , y: +026.653985 , z: +014.428977, ax: -362 , ay: -482 , az: -3554, index: 19
x: -008.070565 , y: +026.666198 , z: +014.392336, ax: -272 , ay: -726 , az: -3602, index: 19
x: -008.105374 , y: +026.777954 , z: +014.168214, ax: -580 , ay: -648 , az: -3628, index: 19
x: -008.150565 , y: +026.899481 , z: +014.007603, ax: -920 , ay: -546 , az: -3734, index: 19
x: -008.201038 , y: +026.973740 , z: +013.993099, ax: -952 , ay: -458 , az: -3638, index: 19
x: -008.226076 , y: +026.987786 , z: +014.032794, ax: -796 , ay: -502 , az: -3588, index: 19
x: -008.237679 , y: +027.002443 , z: +014.023634, ax: -680 , ay: -672 , az: -3678, index: 19
x: -008.274321 , y: +027.076947 , z: +013.957679, ax: -978 , ay: -752 , az: -3768, index: 19
x: -008.322565 , y: +027.138015 , z: +013.982718, ax: -1120 , ay: -528 , az: -3666, index: 19
x: -008.375084 , y: +027.122137 , z: +014.134168, ax: -914 , ay: -540 , az: -3616, index: 19
x: -008.418595 , y: +027.173191 , z: +014.239176, ax: -860 , ay: -688 , az: -3754, index: 19
x: -008.483328 , y: +027.291053 , z: +014.258107, ax: -596 , ay: -674 , az: -3586, index: 19
x: -008.546840 , y: +027.428458 , z: +014.248947, ax: -700 , ay: -510 , az: -3520, index: 19
x: -008.587756 , y: +027.503573 , z: +014.281924, ax: -528 , ay: -364 , az: -3364, index: 19
x: -008.587756 , y: +027.499298 , z: +014.331389, ax: -578 , ay: -438 , az: -3358, index: 19
x: -008.557008 , y: +027.525405 , z: +014.312244, ax: -620 , ay: -512 , az: -3578, index: 19
x: -008.530137 , y: +027.603573 , z: +014.286595, ax: -852 , ay: -586 , az: -3606, index: 19
x: -008.559450 , y: +027.661588 , z: +014.351328, ax: -958 , ay: -608 , az: -3714, index: 19
x: -008.601588 , y: +027.747695 , z: +014.439878, ax: -742 , ay: -680 , az: -3520, index: 19
x: -008.650901 , y: +027.779023 , z: +014.489191, ax: -536 , ay: -634 , az: -3598, index: 19
x: -008.647847 , y: +027.791847 , z: +014.460489, ax: -514 , ay: -544 , az: -3460, index: 19
x: -008.635023 , y: +027.807725 , z: +014.432397, ax: -892 , ay: -642 , az: -3626, index: 19
