GX,GY,GZ,AX,AY,AZ,IDX
x: +096.188763 , y: +067.636000 , z: +049.627145, ax: -330 , ay: -398 , az: -2792, index: 25
x: +096.211969 , y: +067.574321 , z: +049.644244, ax: -380 , ay: -658 , az: -3058, index: 25
x: +096.211969 , y: +067.608519 , z: +049.466534, ax: -92 , ay: -932 , az: -2984, index: 25
x: +096.229069 , y: +067.621954 , z: +049.252183, ax: -520 , ay: -556 , az: -3012, index: 25
x: +096.191359 , y: +067.562198 , z: +049.293954, ax: -990 , ay: -444 , az: -3240, index: 25


x: +105.190962 , y: +075.853740 , z: +050.458168, ax: 2948 , ay: 910 , az: -2654, index: 25
x: +105.482870 , y: +075.842137 , z: +050.307328, ax: 2650 , ay: 1016 , az: -2416, index: 25
x: +105.905466 , y: +075.671756 , z: +050.395878, ax: 2080 , ay: 276 , az: -3162, index: 25
x: +106.027603 , y: +075.381069 , z: +050.618168, ax: 3428 , ay: -1052 , az: -3398, index: 25
x: +105.956153 , y: +074.809466 , z: +050.743969, ax: 2018 , ay: -714 , az: -3850, index: 25
x: +105.762565 , y: +074.020458 , z: +050.743969, ax: 952 , ay: -142 , az: -4044, index: 25
x: +105.554931 , y: +073.103206 , z: +050.764733, ax: -138 , ay: -234 , az: -4346, index: 25
x: +105.315542 , y: +072.053435 , z: +050.860611, ax: -1472 , ay: -300 , az: -4456, index: 25
x: +105.051115 , y: +071.125191 , z: +050.999847, ax: -2186 , ay: -410 , az: -4740, index: 25
x: +104.739053 , y: +070.309924 , z: +051.167176, ax: -3008 , ay: -490 , az: -5118, index: 25
x: +104.269679 , y: +069.613557 , z: +051.460855, ax: -4102 , ay: -564 , az: -5500, index: 25
x: +103.623573 , y: +069.165924 , z: +051.907878, ax: -4980 , ay: -736 , az: -5816, index: 25
x: +102.810137 , y: +069.021802 , z: +052.408031, ax: -5510 , ay: -434 , az: -5186, index: 25
x: +102.034901 , y: +069.512336 , z: +052.836366, ax: -6688 , ay: 208 , az: -4596, index: 25
x: +101.482229 , y: +070.661649 , z: +053.209496, ax: -7024 , ay: 458 , az: -3908, index: 25
x: +101.186046 , y: +072.336153 , z: +053.533160, ax: -6310 , ay: 734 , az: -2792, index: 25
x: +101.278260 , y: +074.675695 , z: +053.260183, ax: -4612 , ay: 560 , az: -832, index: 25
x: +101.512763 , y: +077.925771 , z: +052.719725, ax: -4396 , ay: -106 , az: 520, index: 25
x: +101.333496 , y: +081.011603 , z: +053.241282, ax: -642 , ay: -1514 , az: 2676, index: 25
x: +100.333802 , y: +083.169160 , z: +055.035481, ax: 6682 , ay: -1078 , az: 6540, index: 25
x: +099.488672 , y: +083.464763 , z: +057.161771, ax: 12074 , ay: -1290 , az: 8828, index: 25
x: +099.554626 , y: +082.309344 , z: +057.697344, ax: 10400 , ay: -984 , az: 7490, index: 25
x: +100.115053 , y: +081.080580 , z: +056.705863, ax: 5200 , ay: -580 , az: 2958, index: 25
x: +101.006046 , y: +080.179817 , z: +054.879298, ax: 514 , ay: -590 , az: 172, index: 25
x: +101.798534 , y: +079.607786 , z: +053.259511, ax: -1544 , ay: -272 , az: -2196, index: 25
x: +102.240336 , y: +079.120458 , z: +052.523389, ax: -1922 , ay: -38 , az: -3042, index: 25
x: +102.569496 , y: +078.565954 , z: +052.486137, ax: -792 , ay: -314 , az: -2004, index: 25
x: +102.926748 , y: +077.860000 , z: +052.466595, ax: -42 , ay: -780 , az: -2470, index: 25
x: +103.274229 , y: +077.357405 , z: +052.036061, ax: -268 , ay: -736 , az: -2746, index: 25
x: +103.620489 , y: +077.215725 , z: +051.262321, ax: -908 , ay: -410 , az: -2808, index: 25
x: +103.881252 , y: +077.094198 , z: +050.596061, ax: -1476 , ay: -120 , az: -2802, index: 25
x: +104.088885 , y: +076.839542 , z: +050.243695, ax: -1430 , ay: 172 , az: -2822, index: 25
x: +104.313008 , y: +076.575115 , z: +050.048275, ax: -1022 , ay: 348 , az: -2694, index: 25
x: +104.616519 , y: +076.375420 , z: +049.775298, ax: -766 , ay: 144 , az: -2848, index: 25
x: +104.962779 , y: +076.272824 , z: +049.367359, ax: -596 , ay: 78 , az: -2762, index: 25
x: +105.313771 , y: +076.300672 , z: +048.877710, ax: -462 , ay: 242 , az: -3096, index: 25
x: +105.697893 , y: +076.319603 , z: +048.336031, ax: -486 , ay: 180 , az: -3058, index: 25
x: +106.016061 , y: +076.252427 , z: +047.988550, ax: -1076 , ay: 196 , az: -3488, index: 25
x: +106.174229 , y: +076.121740 , z: +047.943359, ax: -1110 , ay: 328 , az: -3514, index: 25
x: +106.313466 , y: +075.995328 , z: +048.023359, ax: -524 , ay: 542 , az: -3296, index: 25
x: +106.491786 , y: +075.895786 , z: +048.028855, ax: -106 , ay: 386 , az: -3374, index: 25
x: +106.687206 , y: +075.881740 , z: +047.896336, ax: -180 , ay: 270 , az: -3060, index: 25
x: +106.864733 , y: +075.985008 , z: +047.773344, ax: -450 , ay: 304 , az: -3104, index: 25
x: +106.972824 , y: +075.962412 , z: +047.849069, ax: -214 , ay: 206 , az: -3222, index: 25
x: +107.026565 , y: +075.846382 , z: +048.022504, ax: -254 , ay: 48 , az: -3184, index: 26
x: +107.010687 , y: +075.723634 , z: +048.217313, ax: -490 , ay: -114 , az: -3202, index: 26
x: +106.931298 , y: +075.666840 , z: +048.330901, ax: -230 , ay: -48 , az: -3002, index: 25
x: +106.850076 , y: +075.681924 , z: +048.293771, ax: -168 , ay: 32 , az: -3016, index: 25
x: +106.759084 , y: +075.705130 , z: +048.223542, ax: -552 , ay: 288 , az: -2990, index: 25
x: +106.652214 , y: +075.741160 , z: +048.261405, ax: -970 , ay: 410 , az: -2824, index: 25
x: +106.504427 , y: +075.737496 , z: +048.478809, ax: -896 , ay: 314 , az: -2846, index: 25
x: +106.356489 , y: +075.751420 , z: +048.702748, ax: -408 , ay: 364 , az: -2716, index: 25
x: +106.241069 , y: +075.797832 , z: +048.826107, ax: -306 , ay: 446 , az: -2650, index: 25
x: +106.161069 , y: +075.912031 , z: +048.837710, ax: -296 , ay: 398 , az: -2402, index: 25
x: +106.114656 , y: +076.025618 , z: +048.841374, ax: -368 , ay: 444 , az: -2380, index: 25
x: +106.087389 , y: +076.070870 , z: +048.895908, ax: -314 , ay: 378 , az: -2364, index: 25
x: +106.093496 , y: +076.124000 , z: +048.944153, ax: -264 , ay: 312 , az: -2420, index: 25
x: +106.088000 , y: +076.177740 , z: +048.964916, ax: -298 , ay: 320 , az: -2426, index: 25
x: +106.108153 , y: +076.267511 , z: +048.921557, ax: -208 , ay: 232 , az: -2514, index: 25
x: +106.131969 , y: +076.337130 , z: +048.884305, ax: -214 , ay: 228 , az: -2578, index: 25
x: +106.131969 , y: +076.349313 , z: +048.942321, ax: -308 , ay: 154 , az: -2562, index: 25
x: +106.105710 , y: +076.323664 , z: +049.069954, ax: -204 , ay: 224 , az: -2546, index: 25
x: +106.083115 , y: +076.266260 , z: +049.239725, ax: -272 , ay: 138 , az: -2596, index: 25
x: +106.095939 , y: +076.259542 , z: +049.325221, ax: -10 , ay: 180 , az: -2470, index: 25
x: +106.103481 , y: +076.306534 , z: +049.314198, ax: -110 , ay: 96 , az: -2538, index: 25
x: +106.099817 , y: +076.390809 , z: +049.303817, ax: -182 , ay: 70 , az: -2504, index: 25
x: +106.082412 , y: +076.382687 , z: +049.372855, ax: -166 , ay: 60 , az: -2412, index: 25
x: +106.062870 , y: +076.339939 , z: +049.480336, ax: -216 , ay: -16 , az: -2528, index: 25
x: +106.018290 , y: +076.322840 , z: +049.554840, ax: -280 , ay: -40 , az: -2494, index: 25
x: +105.953893 , y: +076.349527 , z: +049.605893, ax: -426 , ay: 92 , az: -2562, index: 25
x: +105.879389 , y: +076.373954 , z: +049.694443, ax: -442 , ay: 192 , az: -2434, index: 25
x: +105.803664 , y: +076.383115 , z: +049.780550, ax: -262 , ay: 188 , az: -2366, index: 25
x: +105.775573 , y: +076.416702 , z: +049.828794, ax: -108 , ay: 280 , az: -2228, index: 25
x: +105.780794 , y: +076.434107 , z: +049.845618, ax: -158 , ay: 220 , az: -2294, index: 25
x: +105.805221 , y: +076.421282 , z: +049.874931, ax: -390 , ay: 246 , az: -2460, index: 25
x: +105.821099 , y: +076.413344 , z: +049.922565, ax: -300 , ay: 168 , az: -2378, index: 25
x: +105.840031 , y: +076.399298 , z: +049.945771, ax: -336 , ay: 148 , az: -2404, index: 25
x: +105.864458 , y: +076.420061 , z: +049.937832, ax: -284 , ay: 132 , az: -2328, index: 25
x: +105.875481 , y: +076.438626 , z: +049.928550, ax: -362 , ay: 128 , az: -2412, index: 25
x: +105.880366 , y: +076.453893 , z: +049.943817, ax: -306 , ay: 214 , az: -2328, index: 25
x: +105.880366 , y: +076.474046 , z: +049.965191, ax: -280 , ay: 246 , az: -2302, index: 25
x: +105.869374 , y: +076.493588 , z: +050.009160, ax: -78 , ay: 206 , az: -2318, index: 25
x: +105.844427 , y: +076.475023 , z: +050.087481, ax: -242 , ay: 190 , az: -2336, index: 25
x: +105.799847 , y: +076.470748 , z: +050.276794, ax: -340 , ay: 192 , az: -2284, index: 25
x: +105.720458 , y: +076.396855 , z: +050.569924, ax: -146 , ay: 154 , az: -2242, index: 25
x: +105.680153 , y: +076.322962 , z: +050.779389, ax: 236 , ay: 200 , az: -2176, index: 25
x: +105.703359 , y: +076.280031 , z: +050.820580, ax: 160 , ay: 98 , az: -2238, index: 25
x: +105.749771 , y: +076.222595 , z: +050.832763, ax: -344 , ay: 10 , az: -2430, index: 25
x: +105.776031 , y: +076.162137 , z: +050.946351, ax: -622 , ay: 12 , az: -2448, index: 25
x: +105.789374 , y: +076.056550 , z: +051.141863, ax: -642 , ay: -134 , az: -2576, index: 25
x: +105.777160 , y: +075.942962 , z: +051.359267, ax: -456 , ay: -208 , az: -2636, index: 25
x: +105.772672 , y: +075.854473 , z: +051.445191, ax: -156 , ay: -244 , az: -2558, index: 25
x: +105.852061 , y: +075.869740 , z: +051.284580, ax: -176 , ay: -294 , az: -2536, index: 25
x: +105.913740 , y: +075.889893 , z: +051.092214, ax: -876 , ay: -316 , az: -2892, index: 25
x: +105.911298 , y: +075.889893 , z: +051.038473, ax: -914 , ay: -268 , az: -2836, index: 25
x: +105.868550 , y: +075.902107 , z: +051.085496, ax: -552 , ay: -172 , az: -2734, index: 25
x: +105.842290 , y: +075.912489 , z: +051.097099, ax: -254 , ay: -140 , az: -2498, index: 25
x: +105.861832 , y: +075.957679 , z: +051.012214, ax: -284 , ay: -102 , az: -2458, index: 25
x: +105.873435 , y: +075.999817 , z: +050.903511, ax: -534 , ay: -140 , az: -2672, index: 25
x: +105.878321 , y: +076.048061 , z: +050.835725, ax: -458 , ay: -72 , az: -2604, index: 25


x: +104.573221 , y: +082.769038 , z: +067.397069, ax: 3042 , ay: -226 , az: -3584, index: 25
x: +104.744214 , y: +081.972702 , z: +067.152794, ax: 1540 , ay: -66 , az: -4014, index: 25
x: +104.866351 , y: +081.100641 , z: +067.020275, ax: 580 , ay: 12 , az: -3732, index: 25
x: +104.965557 , y: +080.053466 , z: +067.044641, ax: 188 , ay: 78 , az: -3778, index: 25
x: +104.980641 , y: +078.832244 , z: +067.159511, ax: -394 , ay: -326 , az: -4006, index: 25
x: +104.862779 , y: +077.612092 , z: +067.183328, ax: -1158 , ay: -590 , az: -4364, index: 25
x: +104.664916 , y: +076.600794 , z: +067.106992, ax: -1898 , ay: -236 , az: -4178, index: 25
x: +104.456519 , y: +075.622290 , z: +066.961435, ax: -2212 , ay: -122 , az: -3994, index: 25
x: +104.292855 , y: +074.712977 , z: +066.709221, ax: -2904 , ay: 38 , az: -4302, index: 25
x: +104.173771 , y: +074.025344 , z: +066.316550, ax: -3760 , ay: 88 , az: -4396, index: 25
x: +104.029649 , y: +073.694351 , z: +065.921435, ax: -4792 , ay: -190 , az: -4756, index: 25
x: +103.724305 , y: +073.729771 , z: +065.795634, ax: -5918 , ay: -232 , az: -5104, index: 25
x: +103.214992 , y: +074.046107 , z: +066.152275, ax: -6624 , ay: -22 , az: -4952, index: 25
x: +102.615908 , y: +074.605496 , z: +066.940672, ax: -6834 , ay: 118 , az: -4484, index: 25
x: +102.088275 , y: +075.585649 , z: +067.778534, ax: -6838 , ay: -54 , az: -3434, index: 25
x: +101.673618 , y: +077.451908 , z: +068.163267, ax: -5600 , ay: -550 , az: -1506, index: 25
x: +101.206168 , y: +081.175481 , z: +067.842015, ax: -2664 , ay: -648 , az: 1104, index: 25
x: +100.746931 , y: +085.653649 , z: +067.690565, ax: 1700 , ay: -424 , az: 3792, index: 25
x: +100.000672 , y: +087.874107 , z: +068.971176, ax: 9014 , ay: -264 , az: 5364, index: 25
x: +099.196000 , y: +086.935420 , z: +070.609527, ax: 11614 , ay: -302 , az: 7438, index: 25
x: +099.227756 , y: +085.166870 , z: +070.736550, ax: 7570 , ay: 142 , az: 6194, index: 25
x: +099.875206 , y: +084.135359 , z: +069.245557, ax: 2710 , ay: 70 , az: 2252, index: 25
x: +100.841160 , y: +083.888214 , z: +067.140183, ax: -1106 , ay: 446 , az: -454, index: 25
x: +101.829863 , y: +083.989588 , z: +065.527969, ax: -3106 , ay: 752 , az: -2134, index: 25
x: +102.625588 , y: +083.736153 , z: +065.086443, ax: -3058 , ay: 434 , az: -3104, index: 25
x: +103.154443 , y: +083.033863 , z: +065.502931, ax: -1864 , ay: -100 , az: -3350, index: 25
x: +103.627023 , y: +082.352885 , z: +065.991542, ax: -614 , ay: -752 , az: -3224, index: 25
x: +103.936641 , y: +082.064031 , z: +065.939634, ax: 216 , ay: -1170 , az: -3330, index: 25
x: +104.148550 , y: +082.147084 , z: +065.506046, ax: -448 , ay: -718 , az: -2890, index: 25
x: +104.257863 , y: +082.238076 , z: +065.220855, ax: -1364 , ay: 76 , az: -2720, index: 25
x: +104.350687 , y: +082.111664 , z: +065.305740, ax: -872 , ay: 498 , az: -2664, index: 25
x: +104.523573 , y: +081.863939 , z: +065.435695, ax: -136 , ay: 380 , az: -2424, index: 25
x: +104.820366 , y: +081.634931 , z: +065.389282, ax: -384 , ay: 120 , az: -2644, index: 25
x: +105.075023 , y: +081.527450 , z: +065.252489, ax: -622 , ay: -86 , az: -3002, index: 25
x: +105.321740 , y: +081.577527 , z: +065.104092, ax: -824 , ay: 194 , az: -3174, index: 25
x: +105.506229 , y: +081.565344 , z: +065.094809, ax: -638 , ay: 110 , az: -3302, index: 25
x: +105.636916 , y: +081.485344 , z: +065.102748, ax: -568 , ay: 72 , az: -3190, index: 25
x: +105.745618 , y: +081.487786 , z: +065.055725, ax: -530 , ay: 170 , az: -3176, index: 25
x: +105.857374 , y: +081.579389 , z: +065.005038, ax: -672 , ay: 214 , az: -3282, index: 25
x: +105.928733 , y: +081.683237 , z: +065.086260, ax: -898 , ay: 168 , az: -3184, index: 25
x: +105.963542 , y: +081.708885 , z: +065.347023, ax: -656 , ay: -112 , az: -3236, index: 25
x: +105.950107 , y: +081.663695 , z: +065.609618, ax: -324 , ay: -130 , az: -3130, index: 25
x: +105.904916 , y: +081.701557 , z: +065.769618, ax: -330 , ay: -110 , az: -3036, index: 25
x: +105.841405 , y: +081.942779 , z: +065.813588, ax: -698 , ay: -26 , az: -2950, index: 25
x: +105.734534 , y: +082.209649 , z: +065.944885, ax: -926 , ay: 230 , az: -2790, index: 25
x: +105.630718 , y: +082.365985 , z: +066.134809, ax: -192 , ay: 378 , az: -2550, index: 25
x: +105.674687 , y: +082.512550 , z: +066.153130, ax: 244 , ay: 408 , az: -2674, index: 25
x: +105.795939 , y: +082.661069 , z: +066.059145, ax: -362 , ay: 314 , az: -2850, index: 25
x: +105.880824 , y: +082.848550 , z: +066.026168, ax: -400 , ay: 108 , az: -2878, index: 25
x: +105.918687 , y: +083.058015 , z: +066.053649, ax: 64 , ay: -92 , az: -2736, index: 25
x: +105.932031 , y: +083.183908 , z: +066.086718, ax: 154 , ay: -100 , az: -2740, index: 25
x: +105.932031 , y: +083.256580 , z: +066.109924, ax: 14 , ay: 122 , az: -2694, index: 25
x: +105.968580 , y: +083.339542 , z: +066.079756, ax: -20 , ay: 104 , az: -2610, index: 25
x: +106.040641 , y: +083.440916 , z: +065.963115, ax: -72 , ay: -16 , az: -2660, index: 25
x: +106.074229 , y: +083.603969 , z: +065.823878, ax: -246 , ay: -196 , az: -2704, index: 25
x: +106.042321 , y: +083.755389 , z: +065.759481, ax: -350 , ay: -8 , az: -2764, index: 25
x: +105.970870 , y: +083.870198 , z: +065.766809, ax: -360 , ay: 154 , az: -2542, index: 25
x: +105.917740 , y: +083.967908 , z: +065.777802, ax: -122 , ay: 294 , az: -2356, index: 25
x: +105.937466 , y: +084.063053 , z: +065.754595, ax: -24 , ay: 240 , az: -2220, index: 25
x: +105.979603 , y: +084.107634 , z: +065.766809, ax: -178 , ay: 154 , az: -2354, index: 25
x: +106.010137 , y: +084.140000 , z: +065.796122, ax: 284 , ay: 36 , az: -2332, index: 25
x: +106.065252 , y: +084.220061 , z: +065.641802, ax: 694 , ay: -204 , az: -2316, index: 25
x: +106.100061 , y: +084.317771 , z: +065.414626, ax: -118 , ay: 18 , az: -2192, index: 25
x: +106.104122 , y: +084.332275 , z: +065.375756, ax: -214 , ay: 20 , az: -2254, index: 25
x: +106.104122 , y: +084.226015 , z: +065.466748, ax: -76 , ay: 76 , az: -2102, index: 25
x: +106.136611 , y: +084.141313 , z: +065.516061, ax: -152 , ay: 82 , az: -2308, index: 25
x: +106.174473 , y: +084.137038 , z: +065.475145, ax: -524 , ay: 72 , az: -2486, index: 25
x: +106.191298 , y: +084.182290 , z: +065.431634, ax: -860 , ay: 142 , az: -2486, index: 25
x: +106.193740 , y: +084.215878 , z: +065.411481, ax: -534 , ay: 92 , az: -2110, index: 25
x: +106.223908 , y: +084.281435 , z: +065.317496, ax: -94 , ay: 74 , az: -2162, index: 25
x: +106.240397 , y: +084.363878 , z: +065.182534, ax: -162 , ay: 78 , az: -2332, index: 25
x: +106.260122 , y: +084.442779 , z: +065.050840, ax: -170 , ay: 144 , az: -2158, index: 25
x: +106.250962 , y: +084.508122 , z: +064.954962, ax: -386 , ay: 160 , az: -2250, index: 25
x: +106.175237 , y: +084.625374 , z: +064.893282, ax: -106 , ay: 124 , az: -2184, index: 25
x: +106.126382 , y: +084.768885 , z: +064.854198, ax: -58 , ay: 332 , az: -2088, index: 25
x: +106.104336 , y: +084.782809 , z: +064.912214, ax: -446 , ay: 362 , az: -2148, index: 25
x: +106.099450 , y: +084.751053 , z: +065.011756, ax: -404 , ay: 186 , az: -2126, index: 25
x: +106.123267 , y: +084.771206 , z: +064.999542, ax: -140 , ay: 82 , az: -1998, index: 25
x: +106.169679 , y: +084.841985 , z: +064.868427, ax: -4 , ay: 58 , az: -2068, index: 25
x: +106.206229 , y: +084.924366 , z: +064.743695, ax: -326 , ay: 92 , az: -2096, index: 25
x: +106.181802 , y: +084.984214 , z: +064.697282, ax: -270 , ay: 190 , az: -2164, index: 25
x: +106.155115 , y: +085.008000 , z: +064.686260, ax: -138 , ay: 282 , az: -2072, index: 25
x: +106.142290 , y: +084.995786 , z: +064.643511, ax: -180 , ay: 258 , az: -2064, index: 25
x: +106.152061 , y: +084.992733 , z: +064.549466, ax: -180 , ay: 226 , az: -2106, index: 25
x: +106.162443 , y: +085.031206 , z: +064.416336, ax: -134 , ay: 188 , az: -2092, index: 25
x: +106.152061 , y: +085.054412 , z: +064.339389, ax: -382 , ay: 242 , az: -2052, index: 25
x: +106.116092 , y: +085.030046 , z: +064.346351, ax: -234 , ay: 328 , az: -2060, index: 25
x: +106.077618 , y: +085.008061 , z: +064.346351, ax: -166 , ay: 298 , az: -2114, index: 25
x: +106.050137 , y: +085.014168 , z: +064.296275, ax: -268 , ay: 318 , az: -2076, index: 25
x: +106.035481 , y: +085.014168 , z: +064.242534, ax: -274 , ay: 264 , az: -2084, index: 25
x: +106.026931 , y: +085.008672 , z: +064.209557, ax: -300 , ay: 214 , az: -2128, index: 25
x: +105.986901 , y: +084.984885 , z: +064.189252, ax: -192 , ay: 228 , az: -2210, index: 25
x: +105.937435 , y: +084.948855 , z: +064.166656, ax: -206 , ay: 364 , az: -1966, index: 25
x: +105.920336 , y: +084.915267 , z: +064.147725, ax: -204 , ay: 396 , az: -2110, index: 25
x: +105.932550 , y: +084.888397 , z: +064.137954, ax: -186 , ay: 330 , az: -2106, index: 25
x: +105.956977 , y: +084.838931 , z: +064.112916, ax: -176 , ay: 290 , az: -2236, index: 25
x: +105.981924 , y: +084.802962 , z: +064.060122, ax: -180 , ay: 176 , az: -2250, index: 25
x: +105.985588 , y: +084.765099 , z: +064.008214, ax: -252 , ay: 184 , az: -2260, index: 25
x: +105.985588 , y: +084.717466 , z: +063.966687, ax: -264 , ay: 362 , az: -2136, index: 25
x: +105.985588 , y: +084.653954 , z: +063.946534, ax: -288 , ay: 392 , az: -2134, index: 25


x: +104.604458 , y: +083.513649 , z: +063.372794, ax: 2292 , ay: 278 , az: -2820, index: 25
x: +104.727450 , y: +082.308092 , z: +063.649527, ax: 2028 , ay: -174 , az: -3868, index: 25
x: +104.811725 , y: +080.745344 , z: +063.997618, ax: 678 , ay: 356 , az: -2950, index: 25
x: +104.833099 , y: +079.047634 , z: +064.208916, ax: 62 , ay: 96 , az: -3374, index: 25
x: +104.811634 , y: +077.387817 , z: +064.230382, ax: -872 , ay: 188 , az: -3684, index: 25
x: +104.774382 , y: +075.654687 , z: +064.157710, ax: -2242 , ay: 258 , az: -3606, index: 25
x: +104.710260 , y: +074.057740 , z: +064.160763, ax: -3794 , ay: 270 , az: -3768, index: 25
x: +104.645527 , y: +072.731939 , z: +064.395878, ax: -4336 , ay: 486 , az: -4070, index: 25
x: +104.620489 , y: +071.462931 , z: +064.854504, ax: -4278 , ay: 280 , az: -4388, index: 25
x: +104.591786 , y: +070.255603 , z: +065.369313, ax: -4622 , ay: 50 , az: -5020, index: 25
x: +104.542321 , y: +069.299267 , z: +065.800458, ax: -5008 , ay: -144 , az: -5342, index: 25
x: +104.372550 , y: +068.697740 , z: +066.188855, ax: -6366 , ay: -374 , az: -6008, index: 25
x: +103.979267 , y: +068.507817 , z: +066.721985, ax: -7444 , ay: -304 , az: -5714, index: 25
x: +103.504122 , y: +068.835481 , z: +067.529282, ax: -7966 , ay: -28 , az: -5246, index: 25
x: +103.129771 , y: +069.504183 , z: +068.561344, ax: -7926 , ay: 252 , az: -4640, index: 25
x: +102.907481 , y: +070.480672 , z: +069.670962, ax: -7868 , ay: 702 , az: -3670, index: 25
x: +102.781679 , y: +072.450748 , z: +070.389130, ax: -5422 , ay: -54 , az: -682, index: 25
x: +103.046107 , y: +076.609527 , z: +070.231573, ax: -2240 , ay: -1230 , az: 1918, index: 25
x: +103.107786 , y: +081.807084 , z: +070.163176, ax: 1972 , ay: -2638 , az: 2648, index: 25
x: +102.172824 , y: +084.822656 , z: +071.442565, ax: 9852 , ay: -2702 , az: 2852, index: 25
x: +100.961832 , y: +084.743267 , z: +072.985160, ax: 14378 , ay: -1030 , az: 6120, index: 25
x: +100.986870 , y: +083.559756 , z: +072.866076, ax: 10852 , ay: -180 , az: 6686, index: 25
x: +102.004275 , y: +082.692580 , z: +070.961954, ax: 5026 , ay: 150 , az: 2264, index: 25
x: +103.526107 , y: +082.420824 , z: +068.362870, ax: 902 , ay: -44 , az: -768, index: 25
x: +104.832611 , y: +082.417344 , z: +066.231389, ax: -1416 , ay: -244 , az: -2552, index: 25
x: +105.718718 , y: +082.190779 , z: +064.941618, ax: -2190 , ay: -428 , az: -3130, index: 25
x: +106.239389 , y: +081.606626 , z: +064.577405, ax: -2012 , ay: -242 , az: -3438, index: 25
x: +106.545344 , y: +081.035634 , z: +064.563359, ax: -1020 , ay: -68 , az: -2924, index: 25
x: +106.976489 , y: +080.737618 , z: +064.233588, ax: -542 , ay: 42 , az: -2808, index: 25
x: +107.523664 , y: +080.685710 , z: +063.546565, ax: -670 , ay: 110 , az: -2974, index: 26
x: +108.086992 , y: +080.727481 , z: +062.841099, ax: -1080 , ay: 66 , az: -3082, index: 26
x: +108.586534 , y: +080.690229 , z: +062.323847, ax: -1502 , ay: -208 , az: -3312, index: 26
x: +108.817374 , y: +080.495939 , z: +062.180855, ax: -1512 , ay: -326 , az: -3708, index: 26
x: +108.869893 , y: +080.317618 , z: +062.236427, ax: -1268 , ay: 46 , az: -3422, index: 26
x: +108.969435 , y: +080.298076 , z: +062.218718, ax: -992 , ay: 208 , az: -3548, index: 26
x: +109.078504 , y: +080.385099 , z: +061.953588, ax: -1010 , ay: 26 , az: -3684, index: 26
x: +109.182931 , y: +080.719756 , z: +061.442443, ax: -1414 , ay: 174 , az: -3622, index: 26
x: +109.256214 , y: +081.133191 , z: +061.013740, ax: -1598 , ay: 244 , az: -3882, index: 26
x: +109.174992 , y: +081.429985 , z: +060.845802, ax: -1270 , ay: 220 , az: -4152, index: 26
x: +109.085221 , y: +081.626626 , z: +060.883664, ax: -1606 , ay: 406 , az: -3830, index: 26
x: +108.911176 , y: +081.922198 , z: +061.038168, ax: -1222 , ay: 240 , az: -4078, index: 26
x: +108.684611 , y: +082.306931 , z: +061.097405, ax: -684 , ay: 300 , az: -3624, index: 26
x: +108.456824 , y: +082.841282 , z: +060.969160, ax: -518 , ay: 450 , az: -3564, index: 26
x: +108.249802 , y: +083.412885 , z: +060.872061, ax: -444 , ay: 758 , az: -3598, index: 26
x: +108.028733 , y: +083.826321 , z: +060.938015, ax: -372 , ay: 924 , az: -3402, index: 26
x: +107.839420 , y: +084.149985 , z: +061.095573, ax: -202 , ay: 970 , az: -3072, index: 26
x: +107.718748 , y: +084.453985 , z: +061.193038, ax: 336 , ay: 790 , az: -2804, index: 26
x: +107.570351 , y: +084.740397 , z: +061.216855, ax: 502 , ay: 646 , az: -2774, index: 26
x: +107.394565 , y: +084.964916 , z: +061.216855, ax: 400 , ay: 748 , az: -2448, index: 26
x: +107.190595 , y: +085.129191 , z: +061.250443, ax: 290 , ay: 918 , az: -2284, index: 26
x: +106.948763 , y: +085.147511 , z: +061.301740, ax: 720 , ay: 998 , az: -2020, index: 25
x: +106.715542 , y: +084.970565 , z: +061.199053, ax: 1066 , ay: 834 , az: -2056, index: 25
x: +106.483481 , y: +084.763542 , z: +060.878443, ax: 246 , ay: 872 , az: -2284, index: 25
x: +106.141771 , y: +084.621985 , z: +060.554137, ax: -324 , ay: 544 , az: -2908, index: 25
x: +105.507267 , y: +084.436336 , z: +060.309252, ax: -842 , ay: 530 , az: -3032, index: 25
x: +104.639481 , y: +084.231145 , z: +060.289099, ax: -1304 , ay: 618 , az: -2846, index: 25
x: +103.583603 , y: +084.014351 , z: +060.491237, ax: -1194 , ay: 594 , az: -2674, index: 25
x: +102.368336 , y: +083.785954 , z: +060.860092, ax: -734 , ay: 672 , az: -2378, index: 25
x: +101.186046 , y: +083.584427 , z: +061.265588, ax: -316 , ay: 1182 , az: -2048, index: 25
x: +100.290779 , y: +083.403664 , z: +061.624061, ax: -114 , ay: 1764 , az: -1306, index: 25
x: +099.864519 , y: +083.324885 , z: +061.809099, ax: 6 , ay: 1822 , az: -1270, index: 25
x: +099.789099 , y: +083.385221 , z: +061.774290, ax: 140 , ay: 1528 , az: -1794, index: 25
x: +099.988672 , y: +083.612641 , z: +061.550931, ax: 28 , ay: 1336 , az: -1926, index: 25
x: +100.273863 , y: +083.854473 , z: +061.305435, ax: -252 , ay: 918 , az: -2374, index: 25
x: +100.472855 , y: +084.038962 , z: +061.241038, ax: -420 , ay: 786 , az: -2482, index: 25
x: +100.584611 , y: +084.228885 , z: +061.287450, ax: -134 , ay: 734 , az: -2400, index: 25
x: +100.716519 , y: +084.539725 , z: +061.253863, ax: 170 , ay: 906 , az: -2168, index: 25
