GX,GY,GZ,AX,AY,AZ,IDX
x: +087.389893 , y: +166.341649 , z: +047.360336, ax: 44 , ay: 14 , az: -1226, index: 24
x: +087.248916 , y: +166.325985 , z: +047.586595, ax: 406 , ay: 80 , az: -980, index: 24
x: +087.161893 , y: +166.256947 , z: +047.745557, ax: 268 , ay: 176 , az: -990, index: 24
x: +087.121863 , y: +166.242443 , z: +047.827939, ax: 22 , ay: 216 , az: -902, index: 24
x: +087.083573 , y: +166.210534 , z: +047.945130, ax: -100 , ay: 98 , az: -1048, index: 24
x: +086.990137 , y: +166.148244 , z: +048.124672, ax: -152 , ay: 44 , az: -946, index: 24
x: +086.885710 , y: +166.126198 , z: +048.290595, ax: 122 , ay: 164 , az: -862, index: 24
x: +086.809374 , y: +166.049863 , z: +048.404183, ax: -32 , ay: 296 , az: -738, index: 24
x: +086.772824 , y: +166.020855 , z: +048.473802, ax: -170 , ay: 294 , az: -786, index: 24
x: +086.736275 , y: +165.994748 , z: +048.514992, ax: -320 , ay: 116 , az: -962, index: 24
x: +086.663603 , y: +165.984977 , z: +048.563237, ax: -302 , ay: 270 , az: -904, index: 24
x: +086.607328 , y: +166.004122 , z: +048.608489, ax: -252 , ay: 346 , az: -908, index: 24
x: +086.563969 , y: +165.996183 , z: +048.642687, ax: -280 , ay: 276 , az: -906, index: 24
x: +086.529740 , y: +166.057679 , z: +048.599176, ax: -104 , ay: 146 , az: -800, index: 24
x: +086.479053 , y: +166.146840 , z: +048.468489, ax: 104 , ay: 156 , az: -798, index: 24
x: +086.437282 , y: +166.208336 , z: +048.330412, ax: 162 , ay: 314 , az: -652, index: 24
x: +086.427511 , y: +166.236427 , z: +048.216214, ax: 106 , ay: 276 , az: -636, index: 24
x: +086.427511 , y: +166.239328 , z: +048.120489, ax: -68 , ay: 250 , az: -790, index: 24
x: +086.427511 , y: +166.270656 , z: +048.006198, ax: 26 , ay: 220 , az: -854, index: 24
x: +086.444336 , y: +166.299664 , z: +047.828672, ax: 32 , ay: 168 , az: -890, index: 24
x: +086.466962 , y: +166.355359 , z: +047.634321, ax: -206 , ay: 172 , az: -1024, index: 24
x: +086.485893 , y: +166.442687 , z: +047.468214, ax: -262 , ay: 214 , az: -1020, index: 24
x: +086.480092 , y: +166.492580 , z: +047.375969, ax: -204 , ay: 196 , az: -928, index: 24
x: +086.480092 , y: +166.530443 , z: +047.345435, ax: -88 , ay: 156 , az: -888, index: 24
x: +086.483573 , y: +166.504336 , z: +047.374443, ax: -108 , ay: 132 , az: -820, index: 24
x: +086.468305 , y: +166.504336 , z: +047.411084, ax: 406 , ay: 128 , az: -932, index: 24
x: +086.478168 , y: +166.513618 , z: +047.389618, ax: 432 , ay: 130 , az: -780, index: 24
x: +086.502534 , y: +166.517099 , z: +047.333924, ax: 80 , ay: 116 , az: -906, index: 24
x: +086.517038 , y: +166.525221 , z: +047.333924, ax: 118 , ay: 78 , az: -812, index: 24
x: +086.499053 , y: +166.478229 , z: +047.384977, ax: 170 , ay: 116 , az: -830, index: 24
x: +086.491115 , y: +166.432427 , z: +047.430168, ax: 20 , ay: 190 , az: -806, index: 24
x: +086.487634 , y: +166.371511 , z: +047.478901, ax: -142 , ay: 222 , az: -846, index: 24
x: +086.484733 , y: +166.322198 , z: +047.521832, ax: -164 , ay: 208 , az: -862, index: 24
x: +086.479237 , y: +166.343573 , z: +047.541374, ax: -200 , ay: 124 , az: -868, index: 24
x: +086.432824 , y: +166.360977 , z: +047.609252, ax: -158 , ay: 260 , az: -818, index: 24
x: +086.385802 , y: +166.335939 , z: +047.728336, ax: 30 , ay: 388 , az: -642, index: 24
x: +086.370137 , y: +166.330718 , z: +047.789252, ax: 104 , ay: 334 , az: -668, index: 24
x: +086.383481 , y: +166.338840 , z: +047.803176, ax: 120 , ay: 374 , az: -750, index: 24
x: +086.497069 , y: +166.371817 , z: +047.748824, ax: 630 , ay: 284 , az: -684, index: 24
x: +086.561924 , y: +166.391053 , z: +047.673527, ax: 68 , ay: 238 , az: -908, index: 24
x: +086.629802 , y: +166.440947 , z: +047.549374, ax: 84 , ay: 410 , az: -534, index: 24
x: +086.637924 , y: +166.429924 , z: +047.499481, ax: -6 , ay: 298 , az: -940, index: 24
x: +086.653588 , y: +166.402076 , z: +047.479176, ax: -90 , ay: 350 , az: -788, index: 24
x: +086.705496 , y: +166.402076 , z: +047.412611, ax: -120 , ay: 308 , az: -798, index: 24
x: +086.763511 , y: +166.422382 , z: +047.324427, ax: -182 , ay: 270 , az: -814, index: 24


x: +086.637954 , y: +166.058168 , z: +044.968305, ax: -276 , ay: 1070 , az: -2670, index: 24
x: +086.531084 , y: +164.446565 , z: +046.131053, ax: -708 , ay: 1226 , az: -3310, index: 24
x: +086.321618 , y: +162.445954 , z: +048.126168, ax: 56 , ay: 414 , az: -3510, index: 24
x: +086.261282 , y: +160.571481 , z: +049.986137, ax: 438 , ay: 436 , az: -3244, index: 24
x: +086.450992 , y: +159.252214 , z: +051.318748, ax: 1846 , ay: -670 , az: -3210, index: 24
x: +086.783817 , y: +158.148702 , z: +051.852489, ax: 288 , ay: -584 , az: -3894, index: 24
x: +087.100153 , y: +157.036031 , z: +051.981954, ax: -1846 , ay: -502 , az: -3924, index: 24
x: +087.520153 , y: +156.007511 , z: +052.171756, ax: -4096 , ay: -396 , az: -4056, index: 24
x: +087.826107 , y: +155.259420 , z: +052.740916, ax: -5598 , ay: -944 , az: -4522, index: 24
x: +087.841985 , y: +154.811786 , z: +053.701527, ax: -5768 , ay: -1546 , az: -4480, index: 24
x: +087.597038 , y: +154.850260 , z: +054.754412, ax: -5042 , ay: -1874 , az: -3760, index: 24
x: +087.148794 , y: +155.589802 , z: +055.387695, ax: -4192 , ay: -2392 , az: -2672, index: 24
x: +086.612733 , y: +157.443573 , z: +055.941710, ax: -5936 , ay: -1722 , az: -1512, index: 24
x: +085.820672 , y: +159.653649 , z: +056.752702, ax: -4204 , ay: -1400 , az: -1206, index: 24
x: +084.480519 , y: +161.661313 , z: +057.384305, ax: 686 , ay: -1222 , az: 760, index: 24
x: +083.106473 , y: +163.635053 , z: +057.352550, ax: 3716 , ay: -1438 , az: 3896, index: 24
x: +081.764794 , y: +165.403603 , z: +057.645069, ax: 5804 , ay: -1184 , az: 6496, index: 24
x: +080.649069 , y: +165.636885 , z: +058.850565, ax: 8246 , ay: -944 , az: 7490, index: 24
x: +080.208733 , y: +164.620458 , z: +059.815939, ax: 9038 , ay: -124 , az: 7034, index: 24
x: +080.677130 , y: +163.563359 , z: +059.438534, ax: 6120 , ay: -118 , az: 4820, index: 24
x: +081.660947 , y: +162.948397 , z: +058.168916, ax: 1822 , ay: -388 , az: 1748, index: 24
x: +082.735756 , y: +162.470229 , z: +057.038534, ax: -418 , ay: -1138 , az: 100, index: 24
x: +083.519878 , y: +161.723359 , z: +056.413191, ax: -1266 , ay: -1580 , az: -1454, index: 24
x: +083.874687 , y: +160.861679 , z: +056.197008, ax: -1272 , ay: -1908 , az: -1616, index: 24
x: +084.077954 , y: +160.175573 , z: +056.027084, ax: -808 , ay: -1790 , az: -1252, index: 24
x: +084.211695 , y: +159.650992 , z: +055.725405, ax: -712 , ay: -1148 , az: -1386, index: 24
x: +084.438260 , y: +159.293740 , z: +055.274107, ax: -1122 , ay: -548 , az: -968, index: 24
x: +084.856580 , y: +159.000000 , z: +054.785557, ax: -1156 , ay: -502 , az: -1152, index: 24
x: +085.359298 , y: +158.696702 , z: +054.335420, ax: -1656 , ay: -706 , az: -1876, index: 24
x: +085.819756 , y: +158.572122 , z: +054.000763, ax: -1838 , ay: -728 , az: -2038, index: 24
x: +086.226473 , y: +158.572122 , z: +053.680153, ax: -1418 , ay: -782 , az: -2138, index: 24
x: +086.657374 , y: +158.730504 , z: +053.226168, ax: -1148 , ay: -548 , az: -1980, index: 24
x: +087.063481 , y: +158.921038 , z: +052.812733, ax: -1176 , ay: -586 , az: -2340, index: 24
x: +087.431725 , y: +159.129893 , z: +052.473191, ax: -1262 , ay: -408 , az: -2444, index: 24
x: +087.778626 , y: +159.470382 , z: +052.178870, ax: -1252 , ay: -390 , az: -2452, index: 24
x: +088.048550 , y: +159.890534 , z: +051.993832, ax: -1360 , ay: -396 , az: -2534, index: 24
x: +088.276947 , y: +160.346718 , z: +051.946809, ax: -1358 , ay: -144 , az: -2174, index: 24
x: +088.560366 , y: +160.873160 , z: +052.014779, ax: -1288 , ay: -98 , az: -2070, index: 24
x: +088.869985 , y: +161.439267 , z: +052.102718, ax: -854 , ay: -284 , az: -2084, index: 24
x: +089.078840 , y: +162.063389 , z: +052.086229, ax: -336 , ay: -738 , az: -2316, index: 25
x: +089.178382 , y: +162.814534 , z: +051.942107, ax: -76 , ay: -778 , az: -2106, index: 25
x: +089.245679 , y: +163.488672 , z: +051.853344, ax: 22 , ay: -852 , az: -1884, index: 25
x: +089.231023 , y: +163.947908 , z: +051.822809, ax: 442 , ay: -926 , az: -1926, index: 25
x: +089.206595 , y: +164.440733 , z: +051.565099, ax: 788 , ay: -896 , az: -2076, index: 25
x: +089.214534 , y: +165.094168 , z: +051.006931, ax: 658 , ay: -894 , az: -2142, index: 25
x: +089.183786 , y: +165.656916 , z: +050.523084, ax: 12 , ay: -864 , az: -2200, index: 25
x: +089.103176 , y: +166.005008 , z: +050.287969, ax: -130 , ay: -990 , az: -2056, index: 25
x: +088.921191 , y: +166.281038 , z: +050.204305, ax: 34 , ay: -1066 , az: -2158, index: 24
x: +088.656763 , y: +166.698137 , z: +049.971634, ax: 818 , ay: -1152 , az: -2134, index: 24
x: +088.330656 , y: +167.135389 , z: +049.593008, ax: 1012 , ay: -972 , az: -1642, index: 24
x: +087.998443 , y: +167.434626 , z: +049.274840, ax: 598 , ay: -568 , az: -1344, index: 24
x: +087.710809 , y: +167.622107 , z: +049.062931, ax: 826 , ay: -444 , az: -1330, index: 24
x: +087.454382 , y: +167.743939 , z: +048.850595, ax: 988 , ay: -274 , az: -1324, index: 24
x: +087.223542 , y: +167.848366 , z: +048.610595, ax: 576 , ay: -132 , az: -1160, index: 24
x: +087.023237 , y: +167.907603 , z: +048.443878, ax: 508 , ay: -74 , az: -1094, index: 24
x: +086.874840 , y: +167.874626 , z: +048.365099, ax: 536 , ay: 26 , az: -922, index: 24
x: +086.790137 , y: +167.794565 , z: +048.336672, ax: 242 , ay: 66 , az: -1074, index: 24
x: +086.718779 , y: +167.745832 , z: +048.309985, ax: 36 , ay: 36 , az: -1060, index: 24
x: +086.657282 , y: +167.735389 , z: +048.287939, ax: 72 , ay: 34 , az: -992, index: 24
x: +086.592305 , y: +167.672733 , z: +048.345954, ax: 140 , ay: 214 , az: -860, index: 24
x: +086.580702 , y: +167.550901 , z: +048.432397, ax: 320 , ay: 240 , az: -564, index: 24
x: +086.616092 , y: +167.430809 , z: +048.430076, ax: 472 , ay: 136 , az: -824, index: 24
x: +086.668305 , y: +167.341466 , z: +048.335511, ax: 242 , ay: 166 , az: -716, index: 24
x: +086.745252 , y: +167.230321 , z: +048.250015, ax: -138 , ay: 102 , az: -828, index: 24
x: +086.788183 , y: +167.104427 , z: +048.256397, ax: -388 , ay: 106 , az: -822, index: 24
x: +086.814443 , y: +166.970076 , z: +048.279603, ax: -146 , ay: 94 , az: -754, index: 24
x: +086.817344 , y: +166.847084 , z: +048.308031, ax: -282 , ay: 136 , az: -720, index: 24
x: +086.796458 , y: +166.720031 , z: +048.338779, ax: -406 , ay: 36 , az: -820, index: 24
x: +086.712794 , y: +166.657740 , z: +048.300305, ax: -320 , ay: -42 , az: -848, index: 24
x: +086.581099 , y: +166.664702 , z: +048.216183, ax: -160 , ay: 124 , az: -778, index: 24
x: +086.441252 , y: +166.649435 , z: +048.109924, ax: -74 , ay: 286 , az: -518, index: 24
x: +086.360031 , y: +166.608824 , z: +047.962565, ax: 86 , ay: 234 , az: -584, index: 24
x: +086.296794 , y: +166.589679 , z: +047.749649, ax: -122 , ay: 230 , az: -780, index: 24
x: +086.224122 , y: +166.607389 , z: +047.516366, ax: -228 , ay: 304 , az: -780, index: 24
x: +086.190473 , y: +166.588244 , z: +047.344641, ax: -186 , ay: 368 , az: -680, index: 24
x: +086.177649 , y: +166.522290 , z: +047.209069, ax: -88 , ay: 230 , az: -820, index: 24
x: +086.146321 , y: +166.494443 , z: +047.083176, ax: -318 , ay: 62 , az: -922, index: 24
x: +086.056977 , y: +166.485740 , z: +046.996153, ax: -260 , ay: 52 , az: -1040, index: 24
x: +085.925679 , y: +166.489405 , z: +046.952183, ax: -184 , ay: 190 , az: -948, index: 24
x: +085.796305 , y: +166.517832 , z: +046.919695, ax: 26 , ay: 250 , az: -866, index: 24
x: +085.689557 , y: +166.582809 , z: +046.833252, ax: 178 , ay: 314 , az: -650, index: 24
x: +085.610168 , y: +166.667695 , z: +046.727603, ax: 282 , ay: 302 , az: -680, index: 24
x: +085.571298 , y: +166.674076 , z: +046.670748, ax: 290 , ay: 490 , az: -370, index: 24
x: +085.626992 , y: +166.618962 , z: +046.632458, ax: 58 , ay: 500 , az: -512, index: 24
x: +085.723298 , y: +166.577771 , z: +046.604611, ax: -54 , ay: 308 , az: -992, index: 24
x: +085.775511 , y: +166.571969 , z: +046.608092, ax: -264 , ay: 50 , az: -1108, index: 24
x: +085.771237 , y: +166.579298 , z: +046.656336, ax: -170 , ay: 92 , az: -1112, index: 24
x: +085.742809 , y: +166.579298 , z: +046.724794, ax: -26 , ay: 214 , az: -944, index: 24
x: +085.734870 , y: +166.571359 , z: +046.790137, ax: 102 , ay: 234 , az: -822, index: 24
x: +085.734870 , y: +166.575420 , z: +046.817405, ax: 268 , ay: 190 , az: -862, index: 24
x: +085.717466 , y: +166.561496 , z: +046.823206, ax: 302 , ay: 246 , az: -886, index: 24
x: +085.720366 , y: +166.527267 , z: +046.802321, ax: 30 , ay: 334 , az: -784, index: 24
x: +085.751115 , y: +166.490137 , z: +046.765771, ax: -320 , ay: 334 , az: -866, index: 24
x: +085.789588 , y: +166.490137 , z: +046.738901, ax: -644 , ay: 220 , az: -1028, index: 24
x: +085.775542 , y: +166.511511 , z: +046.790809, ax: -512 , ay: 216 , az: -1100, index: 24
x: +085.720580 , y: +166.511511 , z: +046.900733, ax: -244 , ay: 226 , az: -934, index: 24
x: +085.669527 , y: +166.527176 , z: +046.979634, ax: 90 , ay: 366 , az: -860, index: 24
x: +085.638198 , y: +166.561405 , z: +046.998198, ax: 264 , ay: 342 , az: -778, index: 24
x: +085.613252 , y: +166.598534 , z: +046.975573, ax: 168 , ay: 320 , az: -808, index: 24
x: +085.591267 , y: +166.645557 , z: +046.936489, ax: -12 , ay: 452 , az: -770, index: 24


x: +084.028519 , y: +171.715664 , z: +048.902229, ax: 2868 , ay: -148 , az: -184, index: 24
x: +083.935084 , y: +170.885740 , z: +048.742840, ax: 3218 , ay: -238 , az: -952, index: 24
x: +083.791206 , y: +169.714412 , z: +048.699328, ax: 2700 , ay: 44 , az: -1394, index: 24
x: +083.722809 , y: +168.314107 , z: +048.813527, ax: 1920 , ay: 30 , az: -1480, index: 24
x: +083.823756 , y: +166.768000 , z: +049.108824, ax: 1386 , ay: -76 , az: -2124, index: 24
x: +083.992916 , y: +165.154565 , z: +049.397069, ax: 1516 , ay: -434 , az: -2216, index: 24
x: +084.224366 , y: +163.726779 , z: +049.354931, ax: 824 , ay: -584 , az: -2484, index: 24
x: +084.424061 , y: +162.380214 , z: +049.140580, ax: -6 , ay: -502 , az: -2868, index: 24
x: +084.558412 , y: +161.120977 , z: +048.990351, ax: -1168 , ay: -62 , az: -3072, index: 24
x: +084.704977 , y: +159.855023 , z: +049.111267, ax: -2112 , ay: 86 , az: -2770, index: 24
x: +084.821588 , y: +158.612336 , z: +049.540000, ax: -2450 , ay: -186 , az: -3116, index: 24
x: +084.772855 , y: +157.302962 , z: +050.208153, ax: -2022 , ay: -522 , az: -3558, index: 24
x: +084.639115 , y: +156.222046 , z: +050.771206, ax: -2530 , ay: -390 , az: -3438, index: 24
x: +084.549344 , y: +155.410443 , z: +051.260366, ax: -3968 , ay: -358 , az: -3510, index: 24
x: +084.406992 , y: +154.837832 , z: +051.773985, ax: -5156 , ay: -588 , az: -4102, index: 24
x: +084.145618 , y: +154.687603 , z: +052.214290, ax: -6280 , ay: -910 , az: -3886, index: 24
x: +083.687603 , y: +155.212794 , z: +052.560550, ax: -6772 , ay: -876 , az: -3430, index: 24
x: +083.127176 , y: +156.623481 , z: +052.820244, ax: -4880 , ay: -758 , az: -1502, index: 24
x: +082.768702 , y: +158.420122 , z: +052.927115, ax: -3114 , ay: -704 , az: -162, index: 24
x: +082.418779 , y: +160.328519 , z: +053.194595, ax: -2162 , ay: -1174 , az: 862, index: 24
x: +081.663359 , y: +162.462870 , z: +053.748489, ax: 622 , ay: -1474 , az: 3148, index: 24
x: +080.531756 , y: +164.507450 , z: +054.346962, ax: 6194 , ay: -1382 , az: 4982, index: 24
x: +079.314656 , y: +165.266534 , z: +054.975969, ax: 11022 , ay: -1306 , az: 5380, index: 24
x: +078.535420 , y: +164.515389 , z: +055.102382, ax: 8904 , ay: -336 , az: 6722, index: 24
x: +078.749160 , y: +163.628061 , z: +054.227267, ax: 4972 , ay: 734 , az: 4394, index: 24
x: +079.490015 , y: +163.139573 , z: +052.836061, ax: 1146 , ay: 630 , az: 1668, index: 24
x: +080.459176 , y: +162.961252 , z: +051.314229, ax: -1196 , ay: 82 , az: -256, index: 24
x: +081.179145 , y: +162.931664 , z: +050.263573, ax: -1734 , ay: -334 , az: -1102, index: 24
x: +081.675450 , y: +162.720061 , z: +049.792916, ax: -1472 , ay: -686 , az: -1298, index: 24
x: +081.955756 , y: +162.136855 , z: +049.782534, ax: -1006 , ay: -1136 , az: -1006, index: 24
x: +082.025649 , y: +161.653374 , z: +049.746626, ax: -790 , ay: -990 , az: -1494, index: 24
x: +081.984733 , y: +161.533679 , z: +049.491969, ax: -1016 , ay: 14 , az: -1090, index: 24
x: +082.097282 , y: +161.552244 , z: +049.191450, ax: -1180 , ay: 508 , az: -798, index: 24
x: +082.367817 , y: +161.524153 , z: +048.975267, ax: -1122 , ay: 460 , az: -1122, index: 24
x: +082.669496 , y: +161.526595 , z: +048.826870, ax: -860 , ay: 178 , az: -1480, index: 24
x: +082.987664 , y: +161.667053 , z: +048.627176, ax: -764 , ay: 110 , az: -1758, index: 24
x: +083.318656 , y: +161.966290 , z: +048.384733, ax: -1094 , ay: 236 , az: -1984, index: 24
x: +083.685679 , y: +162.272244 , z: +048.202137, ax: -984 , ay: 150 , az: -2064, index: 24
x: +084.016061 , y: +162.605679 , z: +048.061069, ax: -618 , ay: -8 , az: -2396, index: 24
x: +084.246382 , y: +162.968855 , z: +047.918931, ax: -320 , ay: -166 , az: -2584, index: 24
x: +084.348366 , y: +163.338321 , z: +047.731450, ax: -316 , ay: -178 , az: -2676, index: 24
x: +084.323328 , y: +163.770076 , z: +047.560458, ax: -502 , ay: 126 , az: -2402, index: 24
x: +084.235389 , y: +164.193282 , z: +047.539695, ax: -634 , ay: 362 , az: -1912, index: 24
x: +084.131573 , y: +164.476641 , z: +047.694809, ax: -342 , ay: 442 , az: -1624, index: 24
x: +084.099817 , y: +164.731908 , z: +047.722901, ax: 418 , ay: 312 , az: -1636, index: 24
x: +084.147389 , y: +165.054473 , z: +047.435725, ax: 540 , ay: 92 , az: -1648, index: 24
x: +084.190137 , y: +165.488061 , z: +046.959389, ax: 80 , ay: -144 , az: -1950, index: 24
x: +084.104855 , y: +165.849496 , z: +046.668733, ax: -308 , ay: 90 , az: -1860, index: 24
x: +083.959511 , y: +166.113313 , z: +046.600336, ax: -38 , ay: 462 , az: -1494, index: 24
x: +083.887573 , y: +166.261832 , z: +046.565527, ax: 244 , ay: 476 , az: -1466, index: 24
x: +083.896733 , y: +166.467023 , z: +046.370107, ax: 184 , ay: 436 , az: -1518, index: 24
x: +083.944305 , y: +166.764641 , z: +046.098015, ax: -132 , ay: 262 , az: -1658, index: 24
x: +083.980336 , y: +167.069374 , z: +045.901985, ax: -466 , ay: 356 , az: -1516, index: 24
x: +084.023695 , y: +167.372275 , z: +045.817710, ax: -478 , ay: 570 , az: -1400, index: 24
x: +084.083542 , y: +167.696550 , z: +045.832977, ax: -200 , ay: 624 , az: -1404, index: 24
x: +084.171145 , y: +167.980244 , z: +045.910137, ax: 212 , ay: 612 , az: -1260, index: 24
x: +084.314046 , y: +168.202534 , z: +046.032885, ax: 564 , ay: 596 , az: -1104, index: 24
x: +084.503176 , y: +168.352214 , z: +046.134992, ax: 560 , ay: 562 , az: -1092, index: 24
x: +084.725466 , y: +168.490840 , z: +046.196061, ax: 386 , ay: 382 , az: -1362, index: 24
x: +084.893710 , y: +168.649221 , z: +046.241893, ax: 406 , ay: 300 , az: -1196, index: 24
x: +085.041496 , y: +168.772580 , z: +046.342046, ax: 714 , ay: 312 , az: -970, index: 24
x: +085.177252 , y: +168.753435 , z: +046.434290, ax: 1054 , ay: 328 , az: -704, index: 24
x: +085.356183 , y: +168.674046 , z: +046.414137, ax: 1072 , ay: 336 , az: -640, index: 24
x: +085.560977 , y: +168.595725 , z: +046.285344, ax: 530 , ay: 306 , az: -766, index: 24
x: +085.755786 , y: +168.499847 , z: +046.167481, ax: -96 , ay: -2 , az: -1076, index: 24
x: +085.844550 , y: +168.422687 , z: +046.102504, ax: -292 , ay: 20 , az: -1084, index: 24
x: +085.885740 , y: +168.417466 , z: +045.985313, ax: -162 , ay: 8 , az: -1016, index: 24
x: +085.896122 , y: +168.477313 , z: +045.820427, ax: -254 , ay: 188 , az: -704, index: 24
x: +085.884519 , y: +168.495298 , z: +045.733985, ax: -30 , ay: 328 , az: -658, index: 24
x: +085.862473 , y: +168.476733 , z: +045.707298, ax: -14 , ay: 348 , az: -492, index: 24
x: +085.825832 , y: +168.493832 , z: +045.676763, ax: 180 , ay: 490 , az: -582, index: 24
x: +085.821771 , y: +168.528641 , z: +045.583359, ax: 270 , ay: 590 , az: -414, index: 24
x: +085.860641 , y: +168.570992 , z: +045.438901, ax: -20 , ay: 592 , az: -548, index: 24
x: +085.890809 , y: +168.620305 , z: +045.358840, ax: -288 , ay: 578 , az: -564, index: 24
x: +085.895084 , y: +168.660611 , z: +045.388763, ax: -48 , ay: 588 , az: -620, index: 24
x: +085.939756 , y: +168.679756 , z: +045.414870, ax: 252 , ay: 720 , az: -332, index: 24
x: +086.053954 , y: +168.687695 , z: +045.385557, ax: 38 , ay: 522 , az: -482, index: 24
x: +086.107328 , y: +168.698137 , z: +045.392519, ax: -264 , ay: 290 , az: -848, index: 24
x: +086.094565 , y: +168.732947 , z: +045.446473, ax: -162 , ay: 370 , az: -774, index: 24
x: +086.086626 , y: +168.772031 , z: +045.525252, ax: 74 , ay: 452 , az: -554, index: 24
x: +086.089527 , y: +168.781313 , z: +045.586168, ax: 122 , ay: 420 , az: -574, index: 24
x: +086.089527 , y: +168.821344 , z: +045.606473, ax: 64 , ay: 332 , az: -630, index: 24
x: +086.089527 , y: +168.878779 , z: +045.602412, ax: -150 , ay: 370 , az: -564, index: 24
x: +086.089527 , y: +168.890962 , z: +045.611115, ax: -146 , ay: 438 , az: -648, index: 24
x: +086.105405 , y: +168.886687 , z: +045.611115, ax: -228 , ay: 426 , az: -654, index: 24
x: +086.122229 , y: +168.919756 , z: +045.611115, ax: -228 , ay: 450 , az: -678, index: 24
x: +086.131389 , y: +168.935634 , z: +045.652641, ax: -282 , ay: 470 , az: -778, index: 24
x: +086.138107 , y: +168.956397 , z: +045.732031, ax: -216 , ay: 524 , az: -706, index: 24
x: +086.130565 , y: +168.997008 , z: +045.811511, ax: -80 , ay: 516 , az: -688, index: 24
x: +086.135206 , y: +169.042840 , z: +045.885191, ax: 74 , ay: 502 , az: -612, index: 24
x: +086.135206 , y: +169.067206 , z: +045.967573, ax: 18 , ay: 504 , az: -622, index: 24
x: +086.138687 , y: +169.114198 , z: +046.066198, ax: 62 , ay: 510 , az: -530, index: 24
x: +086.153771 , y: +169.139145 , z: +046.157282, ax: 350 , ay: 586 , az: -592, index: 24
x: +086.228885 , y: +169.148916 , z: +046.199420, ax: 272 , ay: 576 , az: -412, index: 24
x: +086.317649 , y: +169.152397 , z: +046.220305, ax: 76 , ay: 508 , az: -676, index: 24
x: +086.376244 , y: +169.157618 , z: +046.258015, ax: -52 , ay: 300 , az: -608, index: 24
x: +086.418595 , y: +169.157618 , z: +046.329954, ax: -66 , ay: 306 , az: -526, index: 24
x: +086.452244 , y: +169.151237 , z: +046.397832, ax: 36 , ay: 298 , az: -516, index: 24
x: +086.497496 , y: +169.141954 , z: +046.436122, ax: -26 , ay: 214 , az: -590, index: 24
x: +086.527420 , y: +169.141954 , z: +046.436122, ax: -208 , ay: 226 , az: -822, index: 24


x: +085.742443 , y: +167.302168 , z: +049.816733, ax: 1384 , ay: -1002 , az: -2232, index: 24
x: +085.525069 , y: +166.149893 , z: +050.282260, ax: 1784 , ay: -596 , az: -2350, index: 24
x: +085.272244 , y: +165.214931 , z: +050.670656, ax: 1288 , ay: -514 , az: -2598, index: 24
x: +085.139115 , y: +164.400885 , z: +050.922870, ax: 1234 , ay: -312 , az: -2460, index: 24
x: +085.128122 , y: +163.497679 , z: +051.232489, ax: 522 , ay: -140 , az: -2632, index: 24
x: +085.220947 , y: +162.373344 , z: +051.663542, ax: 90 , ay: -290 , az: -2710, index: 24
x: +085.379725 , y: +161.004794 , z: +052.174687, ax: -664 , ay: -648 , az: -3412, index: 24
x: +085.459725 , y: +159.663115 , z: +052.608885, ax: -2032 , ay: -898 , az: -4040, index: 24
x: +085.387664 , y: +158.546779 , z: +052.939878, ax: -3326 , ay: -1024 , az: -4476, index: 24
x: +085.154901 , y: +157.768977 , z: +053.272672, ax: -4680 , ay: -704 , az: -4096, index: 24
x: +084.877649 , y: +157.438595 , z: +053.781374, ax: -5590 , ay: -550 , az: -3902, index: 24
x: +084.406351 , y: +157.434748 , z: +054.554046, ax: -5458 , ay: -768 , az: -3500, index: 24
x: +083.855511 , y: +157.950168 , z: +055.164733, ax: -4138 , ay: -868 , az: -2500, index: 24
x: +083.322992 , y: +159.030473 , z: +055.451756, ax: -3136 , ay: -746 , az: -1540, index: 24
x: +082.814290 , y: +160.457649 , z: +055.500611, ax: -2324 , ay: -746 , az: -358, index: 24
x: +082.331450 , y: +162.326809 , z: +055.197313, ax: -602 , ay: -964 , az: 1522, index: 24
x: +081.858626 , y: +164.321374 , z: +054.821374, ax: 1624 , ay: -1038 , az: 2786, index: 24
x: +081.102595 , y: +166.033130 , z: +054.932519, ax: 3976 , ay: -726 , az: 3332, index: 24
x: +080.182901 , y: +166.639542 , z: +055.423511, ax: 7546 , ay: -616 , az: 6100, index: 24
x: +079.669924 , y: +166.196794 , z: +055.626870, ax: 8986 , ay: 190 , az: 6794, index: 24
x: +080.114901 , y: +165.387481 , z: +054.859908, ax: 6334 , ay: 494 , az: 6006, index: 24
x: +081.234290 , y: +164.540458 , z: +053.347847, ax: 2216 , ay: 58 , az: 2522, index: 24
x: +082.391695 , y: +163.844855 , z: +052.014656, ax: -888 , ay: -280 , az: 460, index: 24
x: +083.420092 , y: +163.206076 , z: +051.155420, ax: -2022 , ay: -630 , az: -664, index: 24
x: +084.033832 , y: +162.522718 , z: +050.925191, ax: -2002 , ay: -782 , az: -1342, index: 24
x: +084.373374 , y: +161.819817 , z: +051.045496, ax: -1350 , ay: -820 , az: -1304, index: 24
x: +084.631084 , y: +161.154168 , z: +051.102290, ax: -1238 , ay: -696 , az: -1238, index: 24
x: +084.951053 , y: +160.698260 , z: +050.874656, ax: -1504 , ay: -200 , az: -1610, index: 24
x: +085.338840 , y: +160.538260 , z: +050.538779, ax: -1882 , ay: 82 , az: -2182, index: 24
